旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
東屋民宿,澎湖縣馬公市東衛里1鄰東衛15之6號,0905-806692,-,5間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
欣晴民宿,澎湖縣馬公市興仁里10鄰双頭掛651號,0980-465466,-,4間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
澎湖聚民宿,澎湖縣馬公市西衛里14鄰西衛678號,0988-125922,-,5間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
澎湖十號港民宿,澎湖縣馬公市東文里4鄰文學路255巷10號,0971-000106,-,5間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
一七一民宿,澎湖縣馬公市鐵線里1鄰鐵線尾171號,0983-322767,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
享悅民宿,澎湖縣馬公市東文里7鄰東文澳386號,0907-945166,-,5間,NT$3000-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
享悅民宿二館,澎湖縣馬公市東文里7鄰東文澳385號,0953-921029,-,5間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
沐竹苑二館民宿,澎湖縣馬公市鎖港里2鄰鎖港一路45巷158號,0988-337813,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
幸福小棧民宿,澎湖縣七美鄉南港村11鄰南滬25之2號,0972-161866,-,1間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
沐竹苑民宿,澎湖縣馬公市鎖港里2鄰鎖港一路45巷156號,0938-897165,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
查克里安民宿,澎湖縣馬公市東衛里352號,0975-690385,-,5間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
忘憂海民宿,澎湖縣西嶼鄉橫礁村3之6號,0988-801578,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
澎在一起民宿,澎湖縣馬公市興仁里225之8號,0956-021079,-,5間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
侘寂宅居民宿,澎湖縣馬公市西衛里367之6號,0906-576988,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
市場民宿,澎湖縣馬公市陽明里大智街18巷10弄11號,0987-492120,-,4間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
旅行路上民宿,澎湖縣馬公市興仁里306之1號,0928-703229,-,5間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
YA宿民宿,澎湖縣湖西鄉成功村222號,0911-192244,-,5間,NT$3000-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
海角城堡民宿,澎湖縣湖西鄉許家村3鄰港子尾68之3號,0932-972661,-,5間,NT$3080-6160(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3080,-
玩皮城堡民宿,澎湖縣湖西鄉許家村3鄰港子尾68之2號,06-9211977,-,5間,NT$3080-6160(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3080,-
忘了時間民宿,澎湖縣馬公市鎖港里1鄰鎖港一路73巷23弄8號,0989-170761,-,5間,NT$3080-3400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3080,-
唯你民宿,澎湖縣馬公市西衛里14鄰西衛221之12號,06-9270563,-,4間,NT$3100-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3100,-
春夏秋冬民宿,澎湖縣馬公市西衛里308號,0933-598597,-,5間,NT$3188-3188(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3188,-
芯築民宿,澎湖縣湖西鄉許家村3鄰港子尾70之1號,06-9211941、0933-087185,-,5間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
白日夢海景民宿(特色民宿),澎湖縣馬公市光明里陽明路237號,06-9273371,http://www.daydream.tw/index.html,11間,NT$3200-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
夏日瘋民宿,澎湖縣湖西鄉成功村1鄰港底300號,06-9216688,-,5間,NT$3200-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
樂天旅店民宿,澎湖縣馬公市前寮里1鄰前寮21之25號,06-9218115,-,5間,NT$3200-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
長成民宿,澎湖縣馬公市西衛里12鄰西衛83之68號,06-9268988,-,5間,NT$3200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
享輕鬆民宿,澎湖縣湖西鄉潭邊村1鄰潭邊2之11號,06-9221231,-,5間,NT$3200-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
夢幻魚背包客民宿,澎湖縣馬公市鐵線里1鄰鐵線尾173號,06-9952848,-,4間,NT$3200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
夏慕民宿,澎湖縣馬公市東文里7鄰文明路126巷89號,0905-958036,-,5間,NT$3200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
維多麗亞民宿,澎湖縣馬公市鎖港里鎖管港316號,0985-787645,-,4間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
洄遊民宿,澎湖縣馬公市東文里東文澳5之8號,0915-610155,-,5間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
芙蓉居民宿,澎湖縣馬公市西文里11鄰西文澳736號,0933-598595,http://froung.com/index.html,5間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
瑪莉公主民宿(特色民宿),澎湖縣馬公市鐵線里80號,06-9950882,-,8間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
佳期大飯店,澎湖縣馬公市中興路21號,06-9278100,-,74間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
緹米民宿,澎湖縣馬公市安宅里11鄰宅腳嶼89之30號,0966-722878,-,5間,NT$3200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
番薯藤民宿,澎湖縣馬公市東文里4鄰大賢街85號,06-9221228,-,4間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
歐歐睏民宿,澎湖縣湖西鄉許家村3鄰港子尾78之15號,0905-733306,-,5間,NT$3200-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
幸福陽光民宿,澎湖縣馬公市案山里1鄰大案山22之10號,0928-205559,-,5間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
采居海景民宿,澎湖縣馬公市光榮里24鄰三多路390巷7號,06-9265557,-,5間,NT$3200-4300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
兄弟會館民宿三館,澎湖縣馬公市石泉里5鄰石泉583號,0928-075955,-,5間,NT$3200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
西嶼樓民宿,澎湖縣西嶼鄉二崁村3鄰二崁53之1號,0919-760493,-,2間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
美心民宿,澎湖縣馬公市復興里7鄰復國路2巷25之1號,0922-874930,-,5間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
朵小璐民宿,澎湖縣馬公市西衛里23鄰五福路3巷32弄28號,0932-779274,-,5間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
兄弟會館民宿二館,澎湖縣馬公市石泉里5鄰石泉582號,0928-075955,-,4間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
佳瀛宜居會館民宿,澎湖縣馬公市案山里14鄰民裕街33號,09-10898908,-,4間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
兄弟會館民宿一館,澎湖縣馬公市石泉里5鄰石泉581號,0928-075955,-,4間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
鐘點棧民宿,澎湖縣馬公市西衛里25鄰西衛379之3號,0973-779615,-,5間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
二巷九號海景民宿,澎湖縣馬公市鎖港里1鄰鎖管港43之3號,0912-779745,-,5間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
凱瀛影像會館民宿,澎湖縣馬公市案山里14鄰民裕街31號,09-19612573,-,4間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
歸宿民宿,澎湖縣馬公市五德里1鄰雞母塢51之5號,0931-861085,-,5間,NT$3200-6900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
唐舍休閒民宿,澎湖縣馬公市光榮里24鄰三多路398號,0928-370689,-,5間,NT$3200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
白沙海灣民宿,澎湖縣白沙鄉中屯村2鄰中屯12之11號,0929-021728,-,5間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
澎湖遛一遛精品旅店民宿,澎湖縣馬公市西衛里14鄰西衛616號,06-9277616,-,5間,NT$3200-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
緹亞墨民宿,澎湖縣馬公市重光里2鄰五福路229號,069277818-0983601951,-,5間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
亞維儂民宿,澎湖縣馬公市鎖港里2鄰鎖管港100之1號,06-9952566,-,3間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
染色體民宿,澎湖縣馬公市石泉里石泉28之6號,06-9210993,-,5間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
十二籃民宿,澎湖縣馬公市重光里2鄰後窟潭6之51號,06-9273919,-,5間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
寶貝民宿,澎湖縣湖西鄉許家村3鄰港子尾78之13號,0920-878717,-,5間,NT$3200-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
岸邊閒情民宿,澎湖縣馬公市案山里51之1號,06-9215661,http://xsv.tw,5間,NT$3200-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
山水貝殼沙民宿,澎湖縣馬公市山水里17鄰珠江32之66號,06-9953111,-,5間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
說走就走民宿,澎湖縣馬公市鐵線里3鄰鐵線尾61-3號,09-37604684,-,4間,NT$3200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
微笑民宿,澎湖縣馬公市光榮里成功街73號,0978-995690,-,5間,NT$3200-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
柒壹壹民宿,澎湖縣馬公市西文里11鄰西文澳711號,0933-623033,-,4間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
風嚮心座民宿,澎湖縣馬公市西衛里17鄰西衛136之19號,0910-717639,-,5間,NT$3200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
好窩民宿,澎湖縣馬公市前寮里3鄰前寮16之23號,0919-875540,-,5間,NT$3200-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
紫晶灣主題民宿二館,澎湖縣馬公市東文里15鄰東文澳227號,06-9950892,-,5間,NT$3200-4300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
村長的家二館民宿,澎湖縣馬公市石泉里17鄰石泉2之53號,0970-033447,http://02.sheik.tw/,5間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
幾何拼圖民宿,澎湖縣馬公市石泉里17鄰石泉2之52號,0901-186398,-,5間,NT$3200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
愛漫遊民宿,澎湖縣馬公市鎖港里2鄰鎖管港88之8號,0988-253495,-,5間,NT$3200-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
韓石居民宿,澎湖縣馬公市石泉里5鄰石泉70之10號,0912-980077,-,5間,NT$3200-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
家築民宿,澎湖縣馬公市西衛里28鄰五福路138巷23之8號,0911-199179,-,5間,NT$3200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
此時此日民宿,澎湖縣馬公市西衛里26鄰西衛750號,0911-332504,-,5間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
愛喜樂二館民宿,澎湖縣馬公市石泉里5鄰石泉588號,0917-203375,-,5間,NT$3200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
麗園民宿,澎湖縣馬公市烏崁里1鄰烏崁555號,0919-875058,-,4間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
星語采居民宿,澎湖縣馬公市鎖港里2鄰鎖管港100之6號,0987-568337,-,4間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
真二三一民宿,澎湖縣馬公市重光里2鄰五福路231號,0980-635135,-,5間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
日新民宿,澎湖縣馬公市石泉里3鄰石泉15之7號,0966-333312,-,5間,NT$3200-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
龍弘民宿星漾館,澎湖縣馬公市西衛里24鄰西衛232之37號,0913-980380,-,4間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
五顏六色民宿,澎湖縣馬公市前寮里2鄰前寮5之12號,0912-151876,-,5間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
卡米諾民宿,澎湖縣馬公市興仁里7鄰双頭掛492號,0912-243330,-,5間,NT$3200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
美的驛棧民宿,澎湖縣馬公市西衛里29鄰六合路458巷1弄6號,0931-875866,-,5間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
築夢居民宿,澎湖縣馬公市興仁里9鄰双頭掛320之51號,0952-635100,-,5間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
2號港民宿,澎湖縣馬公市東文里18鄰文學路291號,0952-942047,-,5間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
澎之戀民宿,澎湖縣馬公市西衛里25鄰西衛488之5號,0921-589963,-,5間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
乃哥民宿,澎湖縣馬公市鐵線里1鄰鐵線尾85之1號,0972-315080,-,5間,NT$3200-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
蒔點拾分民宿,澎湖縣馬公市西衛里26鄰西衛731號,06-9273467,-,5間,NT$3200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
心悅民宿,澎湖縣湖西鄉成功村港底165之1號,0977-410160,-,5間,NT$3200-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
漫活時光民宿,澎湖縣白沙鄉赤崁村370之3號,0937-392333,-,4間,NT$3200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
侣宅寓所民宿,澎湖縣馬公市東衛里662號,0917-996551,-,5間,NT$3200-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
愛加佳民宿,澎湖縣馬公市五德里51之26號,0911-704879,-,5間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
漁聲民宿,澎湖縣馬公市山水里151之83號,0910-440219,-,5間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
放空民宿,澎湖縣馬公市西衛里83之80號,0919-875393,-,5間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
人之島.貓宅民宿,澎湖縣馬公市鎖港里1932之2號,0900-734723,-,5間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
謝老爹民宿,澎湖縣馬公市烏崁里1鄰烏崁132之1號,0921-867584,http://sielaodad.com.tw/,5間,NT$3280-4280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3280,-
愛爾弗斯民宿,澎湖縣湖西鄉許家村3鄰港子尾68之5號,06-9211255,-,5間,NT$3280-8880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3280,-
媽吉的部屋民宿,澎湖縣馬公市西衛里25鄰西衛249之6號,0963-283337,-,5間,NT$3280-8880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3280,-
183二館民宿,澎湖縣馬公市烏崁里1鄰烏崁132之8號,06-9218183,-,5間,NT$3280-4780(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3280,-
藍海會館二館民宿,澎湖縣馬公市菜園里25之2號,0989-016615,-,5間,NT$3280-5680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3280,-
海風野棧民宿,澎湖縣湖西鄉南寮村177之6號,06-9920326,-,4間,NT$3300-6300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
北非花園民宿(特色民宿),澎湖縣馬公市興仁里雙頭掛45之2號,06-9951926,-,10間,NT$3300-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
小茉莉民宿,澎湖縣馬公市石泉里15鄰石泉1之550號,06-9211359,-,5間,NT$3300-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
鎖港山水文旅民宿,澎湖縣馬公市鎖港里16鄰鎖港五路10號,0975-565911,https://www.no10-5thrd.com/,3間,NT$3300-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
晴玥民宿,澎湖縣馬公市西衛里25鄰西衛248之1號,06-9261272,-,5間,NT$3300-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
嘉德利雅民宿,澎湖縣馬公市西衛里25鄰西衛247之7號,06-9263726,-,5間,NT$3300-4700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
寶島別館民宿(特色民宿),澎湖縣馬公市陽明里新生路140號,09-10035699,-,13間,NT$3300-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
船家寶民宿,澎湖縣湖西鄉成功村1鄰港底127號,0958-961343,-,5間,NT$3300-5300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
遛時光民宿,澎湖縣馬公市東衛里21鄰東衛319號,0933-108495,-,5間,NT$3300-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
豪客B館民宿,澎湖縣馬公市西衛里26鄰西衛648號,0977-443352,-,5間,NT$3300-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
豪客A館民宿,澎湖縣馬公市西衛里26鄰西衛647號,0911-749732,-,5間,NT$3300-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
福來居民宿,澎湖縣馬公市興仁里11鄰双頭掛182號,0975-205286,-,5間,NT$3300-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
三水青民宿,澎湖縣馬公市石泉里6鄰石泉2之309號,0988-028806,-,5間,NT$3300-5300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
威世紀行旅民宿,澎湖縣馬公市興仁里320之48號,0966-722920,-,5間,NT$3300-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3300,-
歐嗨悠民宿,澎湖縣馬公市五德里1鄰雞母塢140號,0909-881028,-,5間,NT$3380-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3380,-
清新全素民宿一館,澎湖縣湖西鄉沙港村1鄰沙港201之3號,0934-098077,-,5間,NT$3400-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3400,-
星海灣大飯店,澎湖縣馬公市民生路10號,06-9269799,-,77間,NT$3400-5900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3400,-
夏之夢民宿,澎湖縣馬公市西衛里26鄰西衛343號,06-9270721,-,5間,NT$3400-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3400,-
沐暮民宿,澎湖縣馬公市西衛里266之1號,0921-771873,-,4間,NT$3400-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3400,-
放閃晴旅民宿,澎湖縣馬公市石泉里575號,0934-080120,-,4間,NT$3400-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3400,-
怡安海岸風情旅店民宿,澎湖縣馬公市五德里7鄰雞母塢41之5號,06-9950811,-,5間,NT$3500-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
風島民宿,澎湖縣馬公市西文里西文澳98之2號,06-9213209,-,4間,NT$3500-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
星野船渠民宿(特色民宿),澎湖縣馬公市前寮里3之10號,06-9218310,-,7間,NT$3500-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
岑之堡民宿,澎湖縣馬公市東文里4鄰文學路255巷8號,09-25716597,-,4間,NT$3500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
ㄚ喵民宿,澎湖縣馬公市鎖港里1鄰吉海路1143號,0928-308598,-,4間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
花予春民宿,澎湖縣馬公市西衛里26鄰西衛656號,0938-556683,-,5間,NT$3500-5300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
室區民宿,澎湖縣馬公市中興里1鄰文化路8號,0917-558969,-,5間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
翔鴿渡假別墅,澎湖縣馬公市陽明里永安街31號,06-9275009,-,5間,NT$3500-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
樂屋民宿,澎湖縣湖西鄉城北村1鄰大城北5之29號,06-9212593,-,4間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
日晴民宿,澎湖縣馬公市東文里7鄰文山路55巷15號,06-9217525,-,5間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
浪漫滿屋渡假別墅民宿2館,澎湖縣馬公市光榮里光榮街28號,06-9260339,-,5間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
發呆民宿,澎湖縣馬公市西衛里24鄰西衛399號,06-9267078,-,5間,NT$3500-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
國王桂冠精品旅店民宿,澎湖縣馬公市西衛里25鄰西衛247號,06-9260741,-,4間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
築夢民宿,澎湖縣馬公市安宅里2鄰宅腳嶼109之2號,06-9221539,-,4間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
幸運海彎海景民宿,澎湖縣馬公市啟明里18鄰臨海路20號,06-9270016,http://www.lucky-bay.tw/,5間,NT$3500-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
北極星民宿,澎湖縣馬公市重光里10鄰後窟潭400號,06-9267501,-,5間,NT$3500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
碧蓮民宿,澎湖縣馬公市西衛里26鄰西衛278之2號,06-9070831,-,4間,NT$3500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
小暑民宿,澎湖縣馬公市興仁里7鄰雙頭掛511號,0979-019466,-,5間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
月光客棧民宿,澎湖縣馬公市西衛里25鄰西衛237之18號,0977-669923,-,5間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
奇樂旅店民宿,澎湖縣馬公市西衛里25鄰西衛488之6號,0932-840084,-,5間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
澄旅民宿,澎湖縣湖西鄉許家村6鄰港子尾53之1號,0936-395506,-,4間,NT$3500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
泊岸旅宿民宿,澎湖縣馬公市石泉里496號,0963-473008,-,5間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
