旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
立霧客棧,花蓮縣秀林鄉富世村11鄰富世242之2號,03-8610660,http://www.liwu.hoseo.tw/,18間,NT$3600-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
觀想139民宿,花蓮縣花蓮市國盛里國民八街139號,03-8339668,-,5間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
涵庭民宿,花蓮縣花蓮市國慶里中山路一段229號,0922-266644,-,5間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
艾米爾電梯時尚民宿,花蓮縣花蓮市國聯里14鄰國興二街100號,0905-723686,http://www.amirbnb.com,5間,NT$3600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
群心園民宿,花蓮縣吉安鄉福興村福興六街449號,03-8527130,-,4間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
開心居民宿,花蓮縣花蓮市民生里中正路572號,0933-480432,-,5間,NT$3600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
艾迪行旅民宿,花蓮縣瑞穗鄉國光南路60巷40號,0978-165703,-,3間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
文旅小自由民宿,花蓮縣花蓮市國盛二街41號,0936-912918,http://www.facebook.com/smalltravelodge/,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
客亭商旅,花蓮縣玉里鎮中城里34鄰樂園街7號,03-8881000,http://www.ket-hotel.com,36間,NT$3600-4580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
遊手浩賢民宿,花蓮縣秀林鄉富世3之9號,0933-775036,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
紫軒屋民宿,花蓮縣富里鄉朝寧97號,0933-090161,-,5間,NT$3600-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
蒔菓花園民宿,花蓮縣秀林鄉佳民村7鄰佳民101之12號,0937-168881,-,5間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
停佇宿旅民宿,花蓮縣花蓮市主和里29鄰成功街46之1號,0920-984313,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
寬品居站前民宿,花蓮縣花蓮市國盛里27鄰國民八街151號,0933-483811,-,4間,NT$3600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
檜樂行旅民宿,花蓮縣吉安鄉仁里村40鄰吉豐路二段86號,0919-354535,-,5間,NT$3600-8600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
日光漫旅民宿,花蓮縣花蓮市主和里29鄰成功街46之5號,0933-060573,-,3間,NT$3600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
花蓮安隱民宿,花蓮縣花蓮市國盛里19鄰國民九街50號,0932-147253,-,5間,NT$3600-6860(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
新京站民宿,花蓮縣花蓮市富陽路16號,0937-168139,http://www.tw161688.com,5間,NT$3680-5680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3680,-
康迎民宿,花蓮縣花蓮市富陽路16-1號,0922-937963,-,5間,NT$3680-5680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3680,-
富爾捷火車站前民宿,花蓮縣新城鄉北埔村26鄰復興路259號,0905-295536,-,14間,NT$3760-5560(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3760,-
河岩躍舍民宿,花蓮縣富里鄉學田村3鄰復興路83號,0917-707019,-,5間,NT$3780-5980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3780,-
法洛米民宿,花蓮縣吉安鄉干城村干城一街135號,0988-815135,-,4間,NT$3800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
艾米卡薩民宿,花蓮縣花蓮市中順街29號,03-8311667,-,4間,NT$3800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
車站一百米民宿,花蓮縣花蓮市國興一街20號,0965-312180,-,5間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
後山圓夢民宿,花蓮縣新城鄉康樂村精舍街88巷2-1號,03-8263828,-,2間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
洄瀾灣民宿,花蓮縣吉安鄉仁安村海濱15號,03-8520280,http://hualienbay.hlbnb.com.tw/,5間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
我的幸福烘焙房民宿,花蓮縣新城鄉順安村草林1之8號,03-8612058,-,5間,NT$3800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
印象花蓮民宿,花蓮縣花蓮市國裕里富裕五街105號,03-8578077,http://www.normansbnb.com,4間,NT$3800-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
璞拉漫ㄚ瑪民宿,花蓮縣花蓮市民勤里民權六街31號,0919-908809,-,4間,NT$3800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
詩莉亞民宿,花蓮縣吉安鄉永安村1鄰建國路二段14號,0933-701039,-,5間,NT$3800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
紐澳華文旅,花蓮縣花蓮市主信里4鄰明義街85號,03-8310203,http://www.twspatour.com.tw/,24間,NT$3800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
洄瀾雅舍民宿,花蓮縣花蓮市國聯里國聯二路78號,0922-888659,http://olahouse.jri.tw/,4間,NT$3800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
花蓮情民宿,花蓮縣吉安鄉仁里村32鄰中山路一段210號,03-8522931,-,2間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
荷蘭堡民宿,花蓮縣花蓮市國盛里國民八街115號,03-8346111,-,5間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
CozyInn民宿,花蓮縣花蓮市國強里豐村35之2號,0975-975767,-,4間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
樹窩優質民宿,花蓮縣吉安鄉干城村干城二街121號,03-8536465,-,3間,NT$3800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
拉曼卡民宿,花蓮縣花蓮市國富里國富十街167號,0981-833888,http://lamanca.com.tw,4間,NT$3800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
湖畔46民宿,花蓮縣壽豐鄉池南村池南路1段46號,0920-888496,-,5間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
街角民宿,花蓮縣花蓮市國裕里中山路560號,03-8575118,http://www.corner-inn.tw/,5間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
九虹新月民宿,花蓮縣秀林鄉水源村金嵐2之8號,03-8461737,-,4間,NT$3800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
芷心園民宿,花蓮縣花蓮市國盛里19鄰國盛二街54號,0986-568059,-,4間,NT$3800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
海風輕旅民宿,花蓮縣吉安鄉仁安村南濱路一段251巷39號,03-8537958,http://www.seabreeze.com.tw/,5間,NT$3800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
吾笠塢民宿,花蓮縣玉里鎮永昌里1鄰新生街30號,03-8889399,https://www.facebook.com/woolywoBB,4間,NT$3800-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
藍寶石A館民宿,花蓮縣吉安鄉仁和村35鄰吉豐路一段67之21號,0975-635133,-,3間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
幸福年年民宿,花蓮縣吉安鄉北昌村4鄰北安街27之3號,0905-723881,-,5間,NT$3800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
慕夏四季海景民宿,花蓮縣壽豐鄉鹽寮村6鄰福德49-2號,0928-079213,-,2間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
天使之翼民宿,花蓮縣花蓮市國風里建林街31號,0903-889395,-,5間,NT$3800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
心享庭園民宿,花蓮縣吉安鄉仁和村35鄰吉豐路一段65巷2-69號,03-8537967,http://www.wishesbnb.tw,3間,NT$3800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
1969米平方種籽民宿,花蓮縣吉安鄉福興村福興六街20號,03-8520889,-,5間,NT$3800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
暗礁碼頭民宿,花蓮縣壽豐鄉鹽寮村福德107號,0921-862852,-,3間,NT$3800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
密絲朵民宿,花蓮縣花蓮市國盛里國民8街104-1號,03-8328851,-,3間,NT$3800-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
好眠民宿,花蓮縣花蓮市主商里光復街30號二樓,0935-290305,-,3間,NT$3800-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
金都宜園民宿,花蓮縣花蓮市建國路二段782-1號,0939-681478,-,5間,NT$3800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
雲天別館民宿,花蓮縣花蓮市國興里介林五街113號,03-8460121,-,4間,NT$3800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
風車民宿,花蓮縣花蓮市國盛里國民八街117號,03-8346111,-,5間,NT$3800-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
若水民宿,花蓮縣吉安鄉慶豐村慶豐八街155-1號,03-8549333,-,3間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
湘羽民宿,花蓮縣花蓮市豐村11-6號,03-8465819,-,4間,NT$3800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
御安居民宿,花蓮縣吉安鄉干城村5鄰干城二街106號,0928-547056,-,5間,NT$3800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
阿金的家民宿,花蓮縣吉安鄉干城村干城一街307號,03-8542209,-,4間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
七星彩虹民宿,花蓮縣新城鄉大漢村3鄰七星街79巷21號,03-8224940,-,5間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
山妍四季民宿,花蓮縣富里鄉竹田村富田88號,03-8821612,-,5間,NT$3800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
宿星海B&B民宿,花蓮縣吉安鄉仁安村海濱106之3號,0938-586600,-,4間,NT$3800-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
漫飛民宿,花蓮縣新城鄉佳林村佳林16之7號,03-8260006,http://slow-fly.weebly.com,4間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
花蓮好好玩民宿,花蓮縣花蓮市國民六街38號,0963-046184,-,3間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
小和民宿,花蓮縣壽豐鄉平和村平和二街126之2號,03-8662363,-,5間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
法托里亞民宿,花蓮縣花蓮市國興一街18號,0965-312180,-,5間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
城市物語民宿,花蓮縣花蓮市信義街36-6號,03-8361296,-,4間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
小熊森林懷舊民宿,花蓮縣花蓮市國盛三街8號,0918-602030,-,4間,NT$3800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
凱群民宿,花蓮縣花蓮市主工里仁愛街96號,03-8330103,-,5間,NT$3800-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
小小鋼琴家民宿,花蓮縣花蓮市民國路23號,0982-000776,-,4間,NT$3800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
如果玉見你民宿,花蓮縣新城鄉順安村北三棧166號,0938-559218,-,4間,NT$3800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
村樹休閒民宿,花蓮縣吉安鄉干城一街97巷12號,03-8513859,http://villagetree.jri.tw/,5間,NT$3800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
秘密旅行民宿,花蓮縣吉安鄉南昌村15鄰南昌路58號,03-8533397,-,5間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
芭柏莉田園民宿,花蓮縣壽豐鄉平和村平和一街121號,0905-050138,-,5間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
柏林格民宿,花蓮縣花蓮市國盛八街1巷13號,03-8322375,-,3間,NT$3800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
藍寶石B館民宿,花蓮縣吉安鄉仁和村35鄰吉豐路一段67之22號,0980-520600,-,3間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
彩礫石風鄉村民宿,花蓮縣新城鄉康樂村廣安三街6巷8號,0978-558368,-,2間,NT$3800-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
豆府民宿,花蓮縣花蓮市和平路416號,0968-053395,-,3間,NT$3800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
初英山居民宿,花蓮縣吉安鄉南華村15鄰山下路69號,0920-868798,http://www.chuyinbnb.com/,4間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
迴家民宿,花蓮縣玉里鎮中城里大同路192號,0955-340956,-,3間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
政大民宿,花蓮縣花蓮市國魂里延平街148巷2弄28號,03-8316119,-,5間,NT$3800-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
格瀾伍德休閒民宿,花蓮縣吉安鄉北昌村1鄰自立路二段39巷46號,0975-501966,-,5間,NT$3800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
白色別苑民宿,花蓮縣吉安鄉仁里村仁里五街196之1號,03-8512098,-,5間,NT$3800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
曙光海岸民宿,花蓮縣壽豐鄉鹽寮村大坑64號,03-8671101,-,1間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
法蘿拉電梯田園民宿,花蓮縣吉安鄉仁和村1鄰海岸路32巷9號,0935-290314,-,4間,NT$3800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
梧桐民宿,花蓮縣吉安鄉南昌村14鄰南昌路57號,0938-791713,-,5間,NT$3800-7100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
天空樹民宿,花蓮縣吉安鄉仁和村38鄰南海三街200巷6號,0923-261076,-,4間,NT$3800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
像個家plus民宿,花蓮縣花蓮市民主里7鄰北濱街12巷16號,0978-753532,https://www.facebook.com/athomehualien32/,5間,NT$3800-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
魔幻奇堡民宿,花蓮縣吉安鄉仁安村8鄰南海三街166之17號,0987-386647,-,3間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
法式棉花糖民宿,花蓮縣吉安鄉勝安村15鄰慈惠四街236巷26號,03-8544908,-,3間,NT$3880-4980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3880,-
321公寓民宿,花蓮縣花蓮市中正路321號,03-8331518,-,5間,NT$3880-6780(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3880,-
天安居民宿,花蓮縣花蓮市主力里國風街21巷17號,03-8330719,http://www.greenwindow-hl.com.tw,3間,NT$3900-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3900,-
坲卡夏民宿,花蓮縣壽豐鄉豐坪村東富街256號,03-8652066,-,2間,NT$3900-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3900,-
怡然居攝影風格民宿,花蓮縣花蓮市國興里21鄰建德街50號,03-8562466,http://www.hualien-best.com.tw/,5間,NT$3900-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3900,-
發現七星潭民宿,花蓮縣新城鄉明潭街58號,0938-383815,-,3間,NT$3900-3900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3900,-
國廣興大飯店(國聯店),花蓮縣花蓮市國盛里7鄰國聯五路238號,03-8338882,-,36間,NT$3960-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3960,-
國廣興大飯店國聯分店,花蓮縣花蓮市國聯里33鄰國聯五路223號,03-8338882,http://www.kkshotel-mwm.com,102間,NT$3960-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3960,-
國廣興大飯店(國興店),花蓮縣花蓮市國聯里33鄰國興一街36號,03-8338882,http://www.kkshotel-mwm.com,90間,NT$3960-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3960,-
雲の翡冷翠民宿,花蓮縣吉安鄉仁和村南海四街242號,03-8531236,-,5間,NT$3980-6980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3980,-
愛戀屋民宿,花蓮縣吉安鄉北昌村43鄰建國路350巷9號,03-8360807,-,5間,NT$3980-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3980,-
愛丁堡民宿,花蓮縣花蓮市主安里4鄰中強街126之3號,03-8315766,-,3間,NT$3980-5980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3980,-
四維193民宿,花蓮縣花蓮市國慶里6鄰建華路193號,0933-481145,-,5間,NT$3980-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3980,-
洄游青旅民宿,花蓮縣花蓮市北濱街36號,03-8328700,-,5間,NT$3999-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3999,-
好書室民宿,花蓮縣花蓮市林政街33巷23號,0930-106882,-,4間,NT$4000-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
山羊青旅民宿,花蓮縣花蓮市國裕里富裕十六街60號,0980-541227,-,4間,NT$4000-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
藍色珊瑚礁民宿,花蓮縣豐濱鄉靜浦村三富橋58號,03-8781778,-,5間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
杰克山莊大飯店,花蓮縣花蓮市民族里8鄰復興街29號,03-8339695,-,26間,NT$4000-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
芬奇斯民宿,花蓮縣花蓮市中原路535號,0966-567537,http://www.funkidsbnb.com,5間,NT$4000-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
船長不在家民宿,花蓮縣花蓮市國聯三路85號,03-8313503,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
美崙～夏朵民宿,花蓮縣花蓮市尚志路20-9號,0920-202053,-,4間,NT$4000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
落羽松別館民宿,花蓮縣壽豐鄉壽豐村公園路61號,0933-887816,-,4間,NT$4000-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
隨逸輕旅民宿,花蓮縣吉安鄉勝安村14鄰勝安三街33巷28號,0920-646123,https://wx.yunzhanggui.com/w-1262,3間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
貝拉利亞民宿,花蓮縣花蓮市民運里民族路57號,0988-131003,http://www.bellalia57.com/,3間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
峇里情人渡假別墅民宿,花蓮縣吉安鄉福興村福興七街459號,0938-985875,-,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
墨竹民宿,花蓮縣花蓮市國裕里富裕十七街7之1號,0978-779668,-,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
樂心居民宿,花蓮縣吉安鄉慶豐村3鄰慶豐四街122之1號,0937-979186,https://hualien.taiwanstay.net.tw/12,3間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
映居民宿,花蓮縣花蓮市國民二街27號,0988-969096,http://inghostel.strikingly.com/,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
雲淡風清民宿,花蓮縣鳳林鎮鳳義里鳳義1之6號,03-8760882,http://fonglink.blogspot.tw,4間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
時光.漫旅民宿,花蓮縣花蓮市國聯里國聯二路68號,09-79166588,http://www.slowtimebnb.com/,5間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
蔬福田園民宿,花蓮縣吉安鄉干城村12鄰干城二街358號,0937-475918,-,5間,NT$4000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
太魯閣峽林咖啡農莊民宿,花蓮縣秀林鄉秀林村民治78之17號,03-8611956,http://www.sialin.com.tw,3間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
指南針民宿,花蓮縣花蓮市國風里建林街35號,03-8311358,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
微風晴園民宿,花蓮縣新城鄉嘉里村福德路16之7號,03-8262273,http://0982269888.com,4間,NT$4000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
加勒比海民宿,花蓮縣豐濱鄉港口村2鄰石梯坪2之8號,03-8781228,-,5間,NT$4000-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
堤米亞民宿,花蓮縣花蓮市國興五街160-3號,0966-598690,http://www.timia.tw,5間,NT$4000-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
享海民宿,花蓮縣花蓮市中正路169巷1-7號,0928-590301,http://elsbnb.com,5間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
豐臣秀吉別館民宿,花蓮縣壽豐鄉壽豐村公園路61-1號,0933-887816,-,4間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
逸心園民宿,花蓮縣壽豐鄉平和村25鄰大學路二段63巷51號,03-8661859,-,4間,NT$4000-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
千禧山莊民宿,花蓮縣豐濱鄉靜浦村9鄰三富橋52號,03-8781517,http://www.y2kinn.idv.tw,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
五十八號花園,花蓮縣光復鄉大安村忠孝路58號,03-8701016,-,5間,NT$4000-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
忘憂園民宿,花蓮縣富里鄉竹田村雲閩33號,03-8821368,-,4間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
博愛民宿,花蓮縣吉安鄉吉安村吉昌一街256巷38號,03-8510589,-,4間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
美麗晨曦民宿,花蓮縣吉安鄉太昌村明義二街16號,03-8561188,-,5間,NT$4000-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
36號燈塔民宿,花蓮縣花蓮市民主里海濱街36號,03-8339266,http://www.36lighthouse.com.tw/,3間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
花路米民宿,花蓮縣吉安鄉南昌村吉興路一段173巷16號,0988-128283,-,4間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
中山330民宿,花蓮縣花蓮市中山路330號,03-8320730,-,2間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
和平森旅,花蓮縣秀林鄉和平村2鄰和平38之8號,03-8681246,-,44間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
松之風精品旅店,花蓮縣花蓮市國裕里7鄰富裕六街1號,03-8460588,http://www.spring-breeze.tw/,57間,NT$4000-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
