旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
浯江大飯店,金門縣金城鎮賢厝里西海路三段100號,082-322211,http://www.riverkinmen.com/,114間,NT$2520-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2520,-
杉凌居,金門縣金寧鄉金山路320號,082-373045,-,4間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
北山23-3號民宿,金門縣金寧鄉古寧村北山23-3號,0939-725883,-,5間,NT$2600-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
木麻黃,金門縣金寧鄉湖埔村20鄰頂埔下97-5號,0933-699814,-,5間,NT$2600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
天井的月光,金門縣金城鎮歐厝54號,082-331918,-,3間,NT$2600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
青嶼101,金門縣金沙鎮官嶼里青嶼101號,082-354362,-,5間,NT$2600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
紅屋頂民宿,金門縣金湖鎮新湖里漁村78號,082-334800,-,5間,NT$2600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
大一點,金門縣金寧鄉湖埔村下埔下29-8號,082-323118,-,5間,NT$2600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
雲峰精品文旅,金門縣金寧鄉盤山村24鄰大學路32巷48號,082-326688,-,15間,NT$2600-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
麗絲的家6館,金門縣金沙鎮光前里陽翟223號,0919-658009,-,4間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
歐特旅館,金門縣金湖鎮新湖里市港路220號,0921-601970,-,15間,NT$2600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
拼圖經典民宿,金門縣金寧鄉埔後205-1號,0911-849961,-,5間,NT$2600-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
拼圖休閒民宿,金門縣金寧鄉埔後206-1號,0911-849961,-,4間,NT$2600-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
珠山閒庭,金門縣金城鎮珠山26、26之1號,0987-338508,-,5間,NT$2600-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
序惟寓,金門縣金湖鎮瓊林110號,0912-551570,-,1間,NT$2600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
波波民宿,金門縣金城鎮金門城118之1號,082-320287，0937156513,-,3間,NT$2600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
雅棧,金門縣金湖鎮珩厝8號,0911-090566,-,5間,NT$2680-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
金門亞歌民宿,金門縣金湖鎮成功1-6號,082-333271,-,5間,NT$2680-2680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
如一家精緻民宿,金門縣金城鎮珠浦北路35-1號,082-322167,-,5間,NT$2680-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
書院民宿,金門縣金城鎮莒光路144巷9-1號,082-373712,-,5間,NT$2680-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
漫。時光,金門縣金寧鄉下埔下6-2號,0938-101729,-,5間,NT$2680-2680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
旅。空間,金門縣金寧鄉下埔下6-1號,0938-101729,-,5間,NT$2680-2680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2680,-
熊寶貝民宿,金門縣金寧鄉湖埔村25鄰慈湖路一段33號,0910-755381,-,5間,NT$2700-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2700,-
蟬說希臘,金門縣金寧鄉伯玉路二段446巷2弄6號,0955-708881,https://cicadasaid.fun-taiwan.com/,5間,NT$2800-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
茱碧樓1館,金門縣金城鎮珠山1-6號,0909-763378,-,6間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
金門達美樂旅遊休閒民宿,金門縣金湖鎮林兜89號,0933-376441,-,5間,NT$2800-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
圓圈圈,金門縣金沙鎮何斗里中蘭68、69號,0932-077333,https://book-directonline.com/properties/circlecirclehomestayandtraveldirect?locale=zh-TW&items[0][adults]=2&items[0][children]=0&items[0][infants]=0&currency=TWD&checkInDate=2022-07-07&checkOutDate=2022-07-08&trackPage=no,12間,NT$2800-3400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
珠山41號民宿,金門縣金城鎮珠山41號,082-323468,-,5間,NT$2800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
校長的家,金門縣金城鎮珠山17號,082-323468,-,5間,NT$2800-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
來福客棧民宿,金門縣金城鎮歐厝17號,0974-195924,-,4間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
挺好客棧,金門縣金城鎮西門里民權路226巷4弄10號,0979-699369,-,16間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
芸田民宿,金門縣金寧鄉慈湖路一段41號,0933-134679,-,5間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
歡樂滿屋,金門縣金寧鄉榜林村伯玉路一段236之8號,082-321416,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
山后48號民宿,金門縣金沙鎮山后48號,0933-998709,-,4間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
珠山娜一家,金門縣金城鎮珠山83號,082-312333,-,4間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
金廈埔,金門縣金寧鄉湖埔村下埔下29-7號,0985-950733,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
小蘋果民宿,金門縣金寧鄉埔後56-7號,0980-721227,-,4間,NT$2800-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
曉緣民宿,金門縣金寧鄉湖埔村頂埔下97號,0910-670915,-,5間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
岳陽樓,金門縣金寧鄉昔果山40號,0921-190036,-,4間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
嚨口秘境古厝民宿,金門縣金寧鄉嚨口16、18號,0966-698973,http://www.lkmrone.com.tw/index.html,5間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
祥華,金門縣金沙鎮何斗里斗門81-1號,082-355558,-,5間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
金門幸福渡假行館,金門縣金寧鄉安岐225號,082-316075,https://kinmen.travel/zh-tw/accommodation/details/2690,4間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
楊家民宿,金門縣金寧鄉埔後56-8號,0980-721227,-,4間,NT$2800-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
旅圖民宿,金門縣金城鎮賢庵里浴井15號1樓,0972-722679,-,3間,NT$2800-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
里舍,金門縣金城鎮後豐港29號,0910-637252,-,5間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
出門獺踏,金門縣金沙鎮陽翟250號,0968-160217,-,5間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
小陳故事洋樓2館,金門縣金城鎮前水頭3-7號,0935-875776,-,5間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
小陳故事,金門縣金城鎮前水頭3-6號,0935-875776,-,5間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
依山初晴,金門縣金城鎮珠山17-1號,0963-500713,-,3間,NT$2800-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
樂客1館,金門縣金城鎮賢聚51-7號,0932-817546,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
喜苑民宿,金門縣金湖鎮新湖里前港路5巷8號,0933-699950,-,4間,NT$2800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
花藝雅築,金門縣金湖鎮瓊義路461號、461號2樓、461號3樓,0988-020802,-,5間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
不遠遊古厝民宿,金門縣金湖鎮小徑31號,0985-238792,-,4間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2800,-
小築佳趣,金門縣金沙鎮浦邊66號,0975-046660,-,2間,NT$2888-9999(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2888,-
宏福旅店,金門縣金城鎮民族路169.171.173.175號,082-326768,http://www.hongfu-hotel.com/,46間,NT$2980-5280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2980,-
微風海戀民宿,金門縣金寧鄉湖埔村下埔下303號,082-323580,-,2間,NT$2980-3700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2980,-
風約民宿,金門縣金寧鄉湖埔村下埔下301號,082-323580,-,3間,NT$2980-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2980,-
觀海民宿,金門縣金寧鄉湖埔村下埔下302號,082-323580,-,5間,NT$2980-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2980,-
落番至南洋,金門縣金寧鄉安美村湖南176號,0937-763376,-,5間,NT$2980-3880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2980,-
三元民宿,金門縣金寧鄉仁愛新村69號,0965-033003,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
金門金閱莊園,金門縣金湖鎮尚義34之1號,082-335120,http://nthuang.pixnet.net/blog,5間,NT$3000-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
湶民山莊,金門縣金寧鄉盤山村下堡28-1號,0932-848204,-,4間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
老閩宅,金門縣金湖鎮瓊林153號,0933-699582,-,8間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
鳳毛麟趾,金門縣金城鎮前水頭63號,0928-812317,http://6364goto.ego.tw/,4間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
柚木的家Home&TeakResidence,金門縣金湖鎮國順街32、34、36號,082-332414,-,5間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
in99精品旅館,金門縣金城鎮民生路16號,082-324851,http://www.in99hotel.com/,41間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
閩南旅店民宿,金門縣金城鎮前水頭87-1號,082-320303,-,5間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
慢漫民宿-藍海館,金門縣金城鎮珠山36號,082-372866,https://pianopiano.mydirectstay.com/tw/index.html,4間,NT$3000-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
碧海民宿,金門縣金沙鎮沙美107號,0983-639037,-,4間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
藝宿,金門縣金寧鄉環島西路二段90巷2弄26號,0981-162122,-,5間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
八巷10號,金門縣金城鎮富康一村8巷10號,082-327407,-,5間,NT$3000-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
料羅港民宿,金門縣金湖鎮料羅里料羅港10-5號,082-336132,-,2間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
鳳鳴民宿,金門縣金寧鄉埔邊村埔邊106號,082-323170,-,4間,NT$3000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
慢漫民宿-古典館,金門縣金城鎮珠山20號,0988-182832,https://pianopiano.mydirectstay.com/tw/index.html,4間,NT$3000-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
國境之西,金門縣烈嶼鄉西口村11鄰双口10之6號,0975-525512,-,5間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
慢漫民宿-聽風館,金門縣金城鎮珠山24號,082-372866,https://pianopiano.mydirectstay.com/tw/index.html,5間,NT$3000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
築月館民宿,金門縣金寧鄉環島西路二段90巷2弄50號,0971-710668,-,5間,NT$3000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
夏之堡,金門縣金寧鄉下堡133號2樓,0987-049886,https://www.facebook.com/104687850983167/,1間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
葳婷,金門縣金城鎮北門里26鄰民生路54巷11號,0980-150131,-,5間,NT$3000-3400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
水頭古洋樓,金門縣金城鎮前水頭4號,0933-318498,-,5間,NT$3000-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
茶想民宿,金門縣金寧鄉下堡248號,0921-328037,-,5間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
藍色星空,金門縣金寧鄉盤山村22鄰前厝58號,0912-161012,-,5間,NT$3000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
享住,金門縣金城鎮後豐港26號,0912-769617,-,4間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
伴山邀,金門縣金寧鄉環島北路二段315巷5號,0988-102537,-,10間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
小時光文旅,金門縣金湖鎮瓊林里11鄰瓊安路37號,0989-991611,https://www.facebook.com/%E9%87%91%E9%96%80%E6%B0%91%E5%AE%BF-%E5%B0%8F%E6%99%82%E5%85%89%E6%96%87%E6%97%85-100184452655810,3間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
許家莊園3館,金門縣金寧鄉慈湖路一段62-2號,0933-629562,-,5間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
山春花,金門縣金湖鎮小徑28號,0910-115655,-,2間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
而雨,金門縣金湖鎮小徑10號,0910-115655,-,2間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
三里拾光,金門縣金沙鎮碧山82號,082-355839,-,3間,NT$3000-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3000,-
聖祖微風海戀,金門縣金寧鄉下埔下305號,082-323580,-,4間,NT$3180-4280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3180,-
定風波民宿,金門縣金城鎮前水頭54號,082-322389,http://www.familyinn.idv.tw,5間,NT$3200-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
新水調歌頭民宿,金門縣金城鎮金水里前水頭35及36號,082-322389,http://oldhousekinmen.pixnet.net,7間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
言‧午‧木‧子,金門縣金寧鄉埔邊108號,0986-292626,-,4間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
水調歌頭民宿,"金門縣金城鎮前水頭40,41號",082-322389,http://www.familyinn.idv.tw,6間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
老許山莊,金門縣金寧鄉環島北路一段265號,0932-757802,http://www.booking.com/Share-007HGI,5間,NT$3200-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
十八支樑,金門縣金城鎮前水頭12號,082-321247,-,4間,NT$3200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
陽光會館,金門縣金湖鎮太湖路三段2巷5號,0933-699305,-,5間,NT$3200-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
歇會兒民宿,金門縣金城鎮前水頭20號,0972-728388,-,2間,NT$3200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
楊家一館,金門縣金寧鄉湖埔村埔後56-9號,0980-721227,-,4間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
新龍頭行館,金門縣金寧鄉古寧村北山62號,0934-170277,-,5間,NT$3200-5900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3200,-
浯居吾宿,金門縣金寧鄉湖埔村埔後116之1號,082-321589,-,5間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
樓仔下民宿,金門縣金湖鎮瓊林里105-1號,082-333429,https://jingying0604.ego.tw/,3間,NT$3500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
金瑞旅店,金門縣金城鎮民權路166號1-7樓,082-323777,-,100間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
海福商務飯店,金門縣金城鎮民權路85號,082-322538,-,28間,NT$3500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
太湖山莊,金門縣金湖鎮復興路1-1號,082-333399,-,5間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
海花園大飯店,金門縣金城鎮光前路76巷2號,082-322538,-,34間,NT$3500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
一點綠,金門縣金城鎮西海路19巷13弄2號,0963-158649,-,7間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
冬約民宿,金門縣金湖鎮塔后158之11號,082-331771,-,4間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
夏約民宿,金門縣金湖鎮塔后158之7號,082-331771,-,4間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
寶貝家族,金門縣金寧鄉環島西路二段701巷50號,082-329675,-,5間,NT$3500-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
春約民宿,金門縣金湖鎮塔后158之5號,082-331771,-,4間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
荷樂不為民宿,金門縣金湖鎮環島北路三段297號,082-353615,-,5間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
秋約民宿,金門縣金湖鎮塔后158之9號,082-331771,-,4間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
湖南高地,金門縣金寧鄉頂林路287號,0928-700308,-,4間,NT$3500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
麗絲的家7館,金門縣金沙鎮光前里陽翟225號,0919-658009,-,4間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
島中大厝,金門縣金湖鎮瓊林100號,0928-840225,-,4間,NT$3500-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
微醺,金門縣金城鎮古城里6鄰金門城68之3號,0900-768008,-,15間,NT$3600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
平安居,金門縣金寧鄉埔後40之3號,0900-789852,https://www.facebook.com/Pinganjuhotel/,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
芬芳文創旅館,金門縣金城鎮賢庵里古區2-2號,082-311218,http://www.facebook.com/VictoriaStarHotel,18間,NT$3600-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
北山35號民宿,金門縣金寧鄉北山35號,082-323345,http://guningtou.encounteredgroup.com,4間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
采藝民宿,金門縣烈嶼鄉雙口36號,082-321141,-,5間,NT$3600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
星際大棧,金門縣金寧鄉環島南路一段199號,0912-152762,-,4間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
金沙假日大飯店,金門縣金沙鎮汶沙里后浦頭135號,082-354536,-,96間,NT$3600-12500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
金門談古說金古厝民宿二館,金門縣金城鎮前水頭29號,082-320752,https://kinmen.travel/zh-tw/accommodation/details/1229,4間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
沐玥,金門縣金寧鄉湖埔村環島西路二段90巷2弄48號,0971-710668,-,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
許家莊園,金門縣金寧鄉慈湖路一段62號,0933-629562,-,1間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
有魚民宿,金門縣金寧鄉埔後68號,0928-698056,-,5間,NT$3600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
好望角莊園,金門縣金寧鄉瓊安路1088號,0933-890242,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
水頭121號民宿,金門縣金城鎮前水頭121號,082-320879,-,5間,NT$3600-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
大雁旅店,金門縣金湖鎮山外村黃海路103-1號,082-334333,-,43間,NT$3680-3680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3680,-
七小福民宿,金門縣金寧鄉湖南313號,0936-995427,-,5間,NT$3680-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3680,-
心琴一館,金門縣金城鎮北門里珠浦北路5巷14號,0937-943287,-,3間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
樂客民宿,金門縣金寧鄉湖埔村下埔下315號,0932-817546,-,3間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
吉美民宿,金門縣金城鎮後豐港86號,0906-209385,-,5間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
吉美159,金門縣金城鎮后豐港159號,0935-078318,-,5間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
樂客2館,金門縣金城鎮賢聚51-6號,0911-582912,-,5間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
小六路厝,金門縣金寧鄉后沙20號,0905-132101,-,4間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
珠山75號民宿,金門縣金城鎮珠山75號,0988-182832,https://pianopiano.mydirectstay.com/tw/index.html,5間,NT$4000-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
甌沙遂民宿,金門縣金寧鄉后湖31號,082-324278,http://www.osharesweet.com.tw,4間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
長鴻精品旅館,金門縣金寧鄉湖埔村慈湖路一段101號,082-328811,http://www.328811.com/,80間,NT$4000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
甌沙遂二館,金門縣金寧鄉昔果山15號,0986-292626,-,4間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
野遊,金門縣金寧鄉盤山村下堡12-8號,0911-700028,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
依山村驛,金門縣金城鎮賢庵里浴井39號,0963-500713,-,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
金鷺二館,金門縣金城鎮西海路三段72巷3弄3號,082-316080,-,15間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
荷風日影民宿,金門縣金湖鎮環島北路三段299號,082-353315,-,4間,NT$4000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
依山行館,金門縣金城鎮珠山50號,0963-500713,-,7間,NT$4000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
輕鬆民宿,金門縣金寧鄉盤山村21鄰盤果路212巷1號,082-316329,-,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
