旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
墾丁沐宿旅店,屏東縣恆春鎮恆公路208巷15弄30號,09-66666935,-,4間,NT$3500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
夢居,屏東縣恆春鎮恆南路117巷15號,0938-213389,-,1間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
森森的家民宿,屏東縣恆春鎮白沙路14-1號,0975-349148,-,7間,NT$3500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
來住民宿,屏東縣東港鎮船頭路25之273號,0978-016255,-,7間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
星之芳庭民宿,屏東縣潮州鎮自由路178號,0968-556773,-,4間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
朝海民宿,屏東縣東港鎮沿海路5之1號,08-8323705,-,5間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
樹貳舍民宿,屏東縣潮州鎮八龍路116號,0903-788566,-,6間,NT$3500-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
靚岩小院民宿,屏東縣恆春鎮大光路79號之33,0917-067175,-,1間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
墾丁慕欣旅店,屏東縣恆春鎮恆公路1132號,0921-209667,-,6間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
恆春花語旅店,屏東縣恆春鎮恆公路178號,0932-810963,-,3間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
迪噢旅店,屏東縣恆春鎮恆公路208巷15弄15號,0988-576662,-,2間,NT$3580-3580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3580,-
夏目旅店,屏東縣恆春鎮恆公路208巷15弄18號,0926-000989,https://www.facebook.com/Natume-------106988254159532/,5間,NT$3588-5588(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3588,-
樂夏天晴民宿,屏東縣恆春鎮白沙路13-4號,0972-818829,-,4間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
撒拉伯民宿,屏東縣霧臺鄉霧台村神山巷14-6號,0937-641121,-,5間,NT$3600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
東津御苑(特色民宿),屏東縣東港鎮沿海路21號,08-8312121,-,9間,NT$3600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
多億精品旅宿,屏東縣東港鎮興東四街68號,09-37575161,http://5658pd.com/de,4間,NT$3600-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
小屋民宿,屏東縣恆春鎮下泉路47-8號,0918-556198,-,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
楓采藝宿民宿,屏東縣恆春鎮船帆路852巷23號,08-8851868,-,4間,NT$3600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
夏之嶼民宿,屏東縣琉球鄉三民路42-2號,08-8613923,-,5間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
采蝶民宿,屏東縣琉球鄉三民路7巷7-12號,08-8613988,-,5間,NT$3600-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
茴香戀戀溫泉會館,屏東縣牡丹鄉大梅路1-16號,08-8824900,-,5間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
夏米民宿,屏東縣恆春鎮西門路28號,08-8898080,-,5間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
海宿民宿,屏東縣恆春鎮船帆路846巷23號,0970-806312,-,5間,NT$3600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
背寧帆石民宿,屏東縣恆春鎮船頂路155號,08-8851717,-,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
寶貝民宿,屏東縣琉球鄉和平路32-3號,08-8613467,-,5間,NT$3600-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
多元化民宿,屏東縣潮州鎮大同路21號,0920-406711,-,2間,NT$3600-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
東港海灣精品民宿,屏東縣東港鎮新基街71巷14號,08-8338022,-,1間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
浪人窩夏威夷,屏東縣滿州鄉茶山路242巷43號,0963-244177,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
龍園居民宿,屏東縣恆春鎮船帆路722巷1號,08-8851235,-,5間,NT$3600-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
蔚藍海域民宿,屏東縣恆春鎮中正路232巷45號,0985-086686,-,1間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
七武海旅宿,屏東縣琉球鄉相埔路102號,0963-767801,-,6間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
豆豆龍親子民宿,屏東縣東港鎮興東路45之45號,08-8337788,-,5間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
伯捷山莊,"屏東縣恆春鎮南灣路新生巷55,57號",0922-312931,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
大潭山莊民宿,"屏東縣恆春鎮南灣路新生巷59,61號",0955-798112,-,1間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
歸宿民宿,屏東縣琉球鄉本漁路52-3號,0988-537535,-,5間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
濱海旅店,屏東縣恆春鎮大灣路136號,08-8861116,-,1間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
熊麻吉主題民宿,屏東縣恆春鎮恆西路33巷105弄2號,0975-258578,http://bearhouse.ego.tw,2間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
上詠旅店民宿,屏東縣恆春鎮墾丁路佛光巷11號之1,08-8861701,-,5間,NT$3600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
雅瑟山莊民宿,"屏東縣恆春鎮南灣路新生巷51,53號",08-8896715,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
樂樂堂旅店,屏東縣恆春鎮省北路152號,08-8883222,-,5間,NT$3600-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
打呼旅店,屏東縣恆春鎮湖內路5巷14號,0958-887615,-,1間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
麗昕緹渡假會館,屏東縣恆春鎮大埔路16之2號,0979-335031,https://twstay.com/RWD2/index.aspx?BNB=lisinty,8間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
幸福浪漫旅,屏東縣東港鎮興中東二街70號,0927-261127,-,4間,NT$3600-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
麗昕佳渡假會館,屏東縣恆春鎮大埔路16之3號,0979-335031,-,8間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
尹居民宿,屏東縣琉球鄉民生路3-5號,08-8613390,-,1間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
樺居民宿,屏東縣恆春鎮恆西路33巷135號,0925-306626,-,12間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
北坪民宿,屏東縣恆春鎮南灣路402號,0913-517303,-,2間,NT$3600-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
橘色,屏東縣恆春鎮恆公路208巷7號,0988-549459,-,4間,NT$3600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
迎薰旅店,屏東縣恆春鎮環城北路118號,0932-845999,-,9間,NT$3600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
景地文旅,屏東縣新園鄉塩洲路79-1號,08-8332776,-,1間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
36潛旅店,屏東縣琉球鄉漁福村4鄰三民路36號,0921-207547,-,11間,NT$3600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
戀戀星辰湖畔莊園民宿,屏東縣恆春鎮南灣路649號,0968-888079,-,8間,NT$3600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
墾丁小天地民宿,屏東縣恆春鎮網紗里環城北路296號,0972-343706,-,2間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
微行旅民宿,屏東縣恆春鎮省北路二段192巷12之8號,0908-988166,-,5間,NT$3600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
天鏡園民宿,屏東縣恆春鎮大光里大光路83之5號,0938-703895,-,5間,NT$3600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
上圓旅店,屏東縣恆春鎮南灣里南灣路132號,0958-198492,-,4間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
飯之屋民宿,屏東縣恆春鎮省北路二段265號,0921-582111,-,5間,NT$3600-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
南灣天空VILLA民宿,屏東縣恆春鎮南灣路林森巷41號,0988-782114,-,2間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
帝寶16民宿,屏東縣枋寮鄉中山路297巷16號,0927-920725,https://0927920725.ego.tw,4間,NT$3680-4680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3680,-
海洋之星渡假旅店民宿,屏東縣恆春鎮墾丁路和平巷69號,08-8862898,-,4間,NT$3700-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3700,-
福氣民宿,屏東縣恆春鎮新興路106巷1之3號,0934-057195,-,5間,NT$3700-4700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3700,-
小豬愛吃地瓜葉民宿,屏東縣滿州鄉興海路157號,0989-622888,-,9間,NT$3780-3780(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3780,-
希臘風情特色民宿,屏東縣恆春鎮墾丁路文化巷24號,08-8861246,-,10間,NT$3800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
迪噢叢林旅宿,屏東縣恆春鎮龍泉路3巷10號,0988-576662,-,5間,NT$3800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
小琉球船屋特色民宿,屏東縣琉球鄉中山路224號,08-8612239,-,10間,NT$3800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
巴里小城堡民宿,屏東縣恆春鎮恆南路2巷58號,08-8893768,-,3間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
看山民宿,屏東縣車城鄉溫泉路251-62號,0930-770791,http://viewmountain.com,4間,NT$3800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
蔚藍白鷺民宿,屏東縣東港鎮嘉新一街358號,0933-620438,-,5間,NT$3800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
芳鄰民宿,屏東縣東港鎮嘉新路160、162號,0988-610213,http://funnybnb.com/,5間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
上仁民宿,屏東縣恆春鎮省北路2段93號,08-8883490,-,5間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
椰林之家民宿,屏東縣恆春鎮砂尾路71-1號,08-8866907,-,5間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
禾森旅店,屏東縣恆春鎮墾丁路和平巷31號,0972-079619,-,12間,NT$3800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
亞維儂民宿,屏東縣恆春鎮大埔路50號,08-8880231,-,5間,NT$3800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
海之戀旅店民宿,屏東縣恆春鎮船帆路722巷1-2號,0920671797-08,-,4間,NT$3800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
愛晴海民宿,屏東縣東港鎮船頭路25之293號附1,08-8354899,http://mashup.com.tw/shguesthouse/,5間,NT$3800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
美人妤民宿,屏東縣琉球鄉中山路180號,08-8612239,-,5間,NT$3800-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
天空好藍民宿,屏東縣恆春鎮船帆路676巷2-1號,08-8851236,-,4間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
散步墾丁旅店,屏東縣恆春鎮中正路232巷15弄18號,0963-116339,-,3間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
福賓別館民宿,屏東縣恆春鎮墾丁路255號,08-8861278,-,4間,NT$3800-5300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
原鄉的夢民宿,屏東縣恆春鎮福城街52、56號,0936-553636,-,5間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
海緣民宿,屏東縣琉球鄉天福村14鄰中興路21號,0978-435968,-,5間,NT$3800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
小琉球樂活島嶼民宿,屏東縣琉球鄉杉板路91號,08-8613091,-,15間,NT$3800-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
日新小棧民宿,屏東縣恆春鎮省北路1巷1弄5號,0932-845913,-,3間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
森甜旅店民宿,屏東縣恆春鎮恆南路2巷86弄51號,0919-751987,-,4間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
好心情會館,屏東縣恆春鎮山腳里39之13號,0937-194211,http://sohappy.uukt.com.tw/,5間,NT$3800-4900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
沐光旅店(民宿),屏東縣恆春鎮砂尾路16-60號,0927-464892,-,2間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
現代館民宿,屏東縣琉球鄉信義路7-1號,0932-328308,-,5間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
庫房301旅店,屏東縣恆春鎮墾丁路通海巷33之1號,08-8861989,-,3間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
信旅店民宿,屏東縣恆春鎮墾丁路通海巷33號,08-8861630,-,4間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
好客行館,屏東縣東港鎮明禮路196號,0921-900767,-,4間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
墾丁過几天,屏東縣恆春鎮恆公路1026巷18號,08-8892806,-,1間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
佳南漁場民宿,屏東縣佳冬鄉賴家村十全路145號,08-8663031,-,4間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
阿瑪斐民宿,屏東縣東港鎮明禮路121號,0929-334450,http://121amalfi.wix.com/amalfi,4間,NT$3800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
墨磚民宿,屏東縣恆春鎮恆公路1090號,0905-636185,-,1間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
好漾城堡,屏東縣恆春鎮省北路二段226之2號,0982-966688,-,4間,NT$3800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
復古館,屏東縣琉球鄉信義路7號,08-8611004,-,5間,NT$3800-10200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
愛丁堡十六民宿,屏東縣恆春鎮中正路232巷15弄16號,0978-926958,-,3間,NT$3800-4700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
小琉球古拉克民宿,屏東縣琉球鄉中山路61之20號,08-8612229,http://www.goodluckey.com.tw/,11間,NT$3800-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
仙杜瑞拉海景旅宿,屏東縣車城鄉後灣路167號,0932-764333,http://www.facebook.com/l1022may/,4間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
幸福灣民宿,屏東縣東港鎮船頭路25-293號附2室,0966-176398,-,13間,NT$3800-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
明君旅棧民宿,屏東縣恆春鎮船帆路604號,08-8851301,-,2間,NT$3800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
戀戀朱槿,屏東縣恆春鎮恆南路2巷86弄51-5號,0911-097786,-,5間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
南灣湖畔,屏東縣恆春鎮南灣路鞍山巷35號,08-8867040,-,4間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
春苑民宿,屏東縣恆春鎮南灣路信義巷4弄3號,0985-147990,-,1間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
樂憶時光民宿,屏東縣東港鎮興東四街98巷10號,08-8350128,-,5間,NT$3800-6300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
儷庭民宿,屏東縣恆春鎮墾丁路330-2號,0911-578103,-,5間,NT$3800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
今天有約民宿,屏東縣琉球鄉天福村9鄰中正路1巷96號,08-8613072,-,9間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
日日好適旅店,屏東縣恆春鎮山腳里恆西路33巷105弄10號,0989-382081,-,5間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
水月泉會館,屏東縣恆春鎮下泉路30之13號,0938-909289,-,5間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
多尼多尼民宿,屏東縣恆春鎮恆公路208巷15弄8號,0965-817836,-,4間,NT$3800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
車城海生民宿,屏東縣車城鄉保力路58-1號,0978-857083,-,4間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
海角瑞拉斯,屏東縣恆春鎮中正路232巷101弄30-3號,0905-338832,-,6間,NT$3800-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
綠芳水岸民宿,屏東縣東港鎮博愛街298號,08-8336111,-,14間,NT$3880-8880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3880,-
月掬31行館,屏東縣東港鎮明禮三街31號,0900-111883,-,5間,NT$3880-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3880,-
墾丁康逸旅宿,屏東縣恆春鎮山腳里34鄰恆公路226號,0972-520365,-,5間,NT$3880-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3880,-
東帆巷弄休閒民宿,屏東縣東港鎮興東路65之110號,0916-662883,-,5間,NT$3880-5880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3880,-
浪琴海渡假特色旅店(特色民宿),屏東縣恆春鎮大灣路182號,08-8856999,https://booking.owlting.com/4bac7275-411c-426f-ba19-e4140ad194e5,11間,NT$3900-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3900,-
紅逗行旅,屏東縣萬丹鄉惠崙路97號,0966-522155,https://www.facebook.com/97redbean/,8間,NT$3900-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3900,-
輕．山曼漫旅民宿,屏東縣恆春鎮恆西路31-1號,0960-405439,-,4間,NT$3900-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3900,-
幸福左右民宿,屏東縣高樹鄉廣福村興農路85號,0937-326788,-,4間,NT$3960-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3960,-
東港幸福168(特色民宿),屏東縣東港鎮新興三街168號,08-8339668,http://shop.okgo.tw/8326/,10間,NT$3980-6880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3980,-
阿曼城市汽車旅館,"屏東縣屏東市崇仁街22號,25號",08-7662777,-,33間,NT$3980-5280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3980,-
花樣行館民宿,屏東縣東港鎮新勝街51號,08-8311178,-,3間,NT$3980-5880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3980,-
沉靛旅宿,屏東縣恆春鎮四溝里興北路興東巷9弄7號,0978-578571,-,4間,NT$3980-4280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3980,-
柏之園民宿,屏東縣琉球鄉中山路61-23號,08-8612601,-,5間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
优閒民宿,屏東縣恆春鎮墾丁路和平巷5號,08-8861156,-,5間,NT$4000-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
心晴好民宿,屏東縣恆春鎮湖內路3巷3-1號,0921-254942,-,3間,NT$4000-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
月光冷泉VILLA民宿,屏東縣恆春鎮草潭路1號,0963-697628,-,5間,NT$4000-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
湯之丘民宿,屏東縣車城鄉溫泉路57之16號,08-8823693,http://www.usmd.com.tw,14間,NT$4000-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
好喝ㄟ特色民宿,屏東縣琉球鄉中山路176號,08-8614148,-,10間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
正好友生態環保旅店,屏東縣琉球鄉中山路153號,08-8612270,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
牧海48旅店,屏東縣恆春鎮墾丁路48號,088861733-0973211872,-,5間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
海悅灣民宿,屏東縣車城鄉福興村中山路29巷14號,0905-567209,-,4間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
凱捷安蓁莊園民宿,屏東縣內埔鄉富田村大義路61號,0910-769998,https://lin.ee/zah3F50,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
楓鄉Peace,屏東縣恆春鎮樹林路13-9號,0988-880899,-,5間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
潮南之旅旅店,屏東縣潮州鎮昌明路103號,0910-671026,-,3間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
蕎伊絲的店民宿,屏東縣滿州鄉永靖村21鄰和興路8號,0938-692557,https://www.facebook.com/%E8%95%8E%E4%BC%8A%E7%B5%B2%E7%9A%84%E5%BA%97Joyces-House-Kitchen-1553547311582281,5間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
海之角37民宿,屏東縣恆春鎮南灣路鞍山巷37號,0933-322268,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
想享愉,屏東縣里港鄉潮厝路3鄰33-5號,0955-025862,-,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
看海民宿,屏東縣恆春鎮船帆路676巷5號,08-8851690,-,5間,NT$4000-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
原漾旅店(民宿),屏東縣恆春鎮恆公路232號,0973-553933,-,4間,NT$4000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
麗花都民宿,屏東縣琉球鄉仁愛路78號,0912-746306,-,14間,NT$4000-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
寧檸民宿,屏東縣恆春鎮恆公路128號,08-8898866,-,2間,NT$4000-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
逐日光而居,屏東縣恆春鎮恆公路660號,08-8880660,-,7間,NT$4000-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
