旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
南庄風鈴木咖啡民宿,苗栗縣南庄鄉東村16鄰南庄79之5號,037-822568,-,5間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
靛靛民宿,苗栗縣三義鄉勝興村10鄰勝興13之5號,0921-385055,-,3間,NT$4800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
錦水溫泉飯店,苗栗縣泰安鄉錦水村橫龍山72號,037-941333,http://www.kingspa.com.tw,83間,NT$4950-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4950,-
上山回家民宿,苗栗縣大湖鄉東興村5鄰上湖85之5號,0972-906927,http://naifuka.wordpress.com,2間,NT$5000-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
水漾西湖,苗栗縣三義鄉西湖村2鄰西湖21之1號,037-878528,-,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
馨藝庭園民宿,苗栗縣西湖鄉高埔村2鄰大窩10之9號,037-987558,-,3間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
好珈農莊,苗栗縣三義鄉龍騰村8鄰外庄62之6號,037-881766,http://www.facebook.com/hokataiwan,5間,NT$5000-14000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
燕子陶,苗栗縣南庄鄉南江村19鄰南江6之3號,0919-703015,-,3間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
風山雅筑莊園民宿,苗栗縣銅鑼鄉盛隆村5鄰盛隆45之18號,0912-856602,http://www.royalcastle.com.tw,4間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
印象莊園民宿,苗栗縣西湖鄉高埔村3鄰大窩20之9號,037-981618,-,3間,NT$5000-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
焉之美術空間館,苗栗縣三義鄉龍騰村1鄰龍騰12號,037-871698,https://154911459842.web.fullinn.tw/,1間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
觀心農舍,苗栗縣三義鄉双湖村双湖99-1號,0932-312563,-,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
湯源民宿,苗栗縣泰安鄉錦水村7鄰圓墩63之3號,037-941398,-,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
湯之美溫泉,苗栗縣泰安鄉錦水村10鄰橫龍山59之7號,037-941638,-,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
黃石山莊,苗栗縣三義鄉雙潭村13鄰崩山下2號,037-878502,-,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
癩蛤蟆民宿,苗栗縣三義鄉龍騰村8鄰外庄66號,0932-529911,-,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
炭鄉八八庭園民宿,苗栗縣三義鄉雙湖村22鄰大坑88號,0932-524719,-,5間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
石坑口民宿,苗栗縣南庄鄉南江村13鄰石坑61之6號,037-685656,-,5間,NT$5000-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
萊穗民宿,苗栗縣苑裡鎮舊社里4鄰舊社37之2號,0978-391598,-,3間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
慈夢柔民宿,苗栗縣大湖鄉富興村9鄰八寮灣1-10號,037-990099,-,4間,NT$5020-6380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5020,-
水岸明珠,苗栗縣南庄鄉西村11鄰大屋坑32-5號,037-822268,-,3間,NT$5200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
翡翠如意民宿,苗栗縣竹南鎮大埔里1鄰大埔街129號,037-676803,-,5間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
蓬萊仙境渡假山莊,苗栗縣南庄鄉蓬萊村10鄰四二份20之8號,037-821511,-,5間,NT$5280-5280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5280,-
屋登莊園,苗栗縣頭屋鄉獅潭村8鄰獅潭101之2號,0933-919768,-,4間,NT$5400-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5400,-
穆月樓民宿,苗栗縣泰安鄉清安村3鄰小南角16-2號,037-941609,-,4間,NT$5500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
山行寄野民宿,苗栗縣南庄鄉東河村12鄰橫屏背25-1號,037-825438,-,4間,NT$5500-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
三義說走就走民宿,苗栗縣三義鄉廣盛村39鄰八股路館前2巷1之22號,0963-125550,-,3間,NT$5500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
楓葉地圖民宿,苗栗縣大湖鄉東興村5鄰上湖108號,037-997299,-,4間,NT$5600-8600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
翡翠金鑽民宿,苗栗縣竹南鎮大埔里1鄰大埔街131號,037-582131,https://www.feitsuei-jintzuan-ruyihotel.com.tw,5間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
揚昊民宿,苗栗縣苑裡鎮蕉埔里8鄰蕉埔86之6號,0911-174143,-,4間,NT$5600-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
地圖楓葉民宿,苗栗縣大湖鄉東興村5鄰上湖109號,037-997299,-,5間,NT$5600-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
綠意山莊民宿,苗栗縣苑裡鎮蕉埔里8鄰蕉埔86之5號,0983-5050121,-,4間,NT$5600-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
愛麗舍精品旅館,苗栗縣頭份市中華路1489號,037-590088,https://motel.elysees.biz,27間,NT$5800-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
星宿民宿,苗栗縣南庄鄉蓬萊村4鄰紅毛館53-1號,037-821626,-,4間,NT$5800-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
自然風情民宿,苗栗縣卓蘭鎮西坪里12鄰西坪134之7號,04-25896666,http://www.naturalview.tw,4間,NT$5800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
任意宿民宿,苗栗縣苑裡鎮苑北里16鄰成功路7巷9號,037-868232,http://www.facebook.com/nsquarehostel,2間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
問樵山居,苗栗縣南庄鄉田美村1鄰田美20號,0936-246535,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
湯悅溫泉會館,苗栗縣泰安鄉錦水村橫龍山45號,037-941941,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
日光呼吸,苗栗縣頭屋鄉明德村2鄰明德43-1號,037-256889,-,2間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
禾家商旅,苗栗縣苗栗市建功里忠孝路77號,037-356666,http://he-jia-hotel.com.tw,20間,NT$6000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
橘子民宿,苗栗縣竹南鎮竹南里7鄰民治街12號,0917-265133,https://www.shop1688.com.tw/aom20200930034,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
石風民宿,苗栗縣大湖鄉富興村6鄰水尾5-10號,037-993366,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
哈利匠民宿,苗栗縣泰安鄉士林村4鄰馬那邦2-6號,0932-503824,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
綠風民宿,苗栗縣公館鄉福德村4鄰福德36-21號,037-238553,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
雲也山莊,苗栗縣卓蘭鎮西坪里10鄰西坪122之6號,04-25892829,-,5間,NT$6000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
藝術家莊園民宿,苗栗縣西湖鄉高埔村2鄰大窩10之11號,0917-165563,-,3間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
春雨庄園,苗栗縣南庄鄉獅山村1鄰田美16之2號,037-825918,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
看山民宿,苗栗縣獅潭鄉新店村15鄰大東勢20之5號,0953-762208,-,3間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
日出溫泉渡假飯店,苗栗縣泰安鄉錦水村橫龍山34號,037-941988,https://hothotel.com.tw/system/,21間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
怡花優靜民宿,苗栗縣南庄鄉田美村3鄰田美55之2號,0933-435841,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
西湖漫漫民宿,苗栗縣西湖鄉高埔村1鄰筧窩7之1號,0978-113372,-,4間,NT$6000-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
石壁民宿,苗栗縣大湖鄉富興村1鄰法雲寺5之3號,0933-874094,-,4間,NT$6000-13800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
山語,苗栗縣南庄鄉南江村18鄰長崎下25號,0925-326066,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
岩川民宿,苗栗縣卓蘭鎮景山里4鄰景山63之1號,04-25921680,https://www.springcreek.com.tw/,5間,NT$6000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
耶西民宿,苗栗縣南庄鄉獅山村8鄰獅山20-2號,0936-044153,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
南庄橄欖樹咖啡民宿,苗栗縣南庄鄉蓬萊村9鄰42份7-6號,0919-822379,-,4間,NT$6100-6100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6100,-
幸福綠光,苗栗縣南庄鄉南江村14鄰小東河17之3號,037-821751,http://www.greenshine.com.tw/,4間,NT$6200-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6200,-
寄野山行,苗栗縣南庄鄉東河村12鄰橫屏背25之5號,037-825438,-,5間,NT$6200-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6200,-
泰安觀止溫泉會館,苗栗縣泰安鄉錦水村圓墩58-7號,037-941951,-,9間,NT$6320-6320(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6320,-
馥藝金鬱金香酒店,苗栗縣竹南鎮公園路106號,037-539888,https://www.goldentulip-aesthetics.com.tw/,191間,NT$6400-32800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6400,-
釣魚台農莊,苗栗縣頭屋鄉明德村21鄰仁隆52號,037-254897,http://www.dutfarm.com/story.html,3間,NT$6500-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
楓林時尚汽車旅館,苗栗縣公館鄉五谷村2鄰五谷二路216號,037-228988,-,26間,NT$6500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
湯神民宿,苗栗縣大湖鄉大寮村12鄰大窩1-10號,037-991948,http://www.ts-spa.com.tw/,3間,NT$6600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
夏內爾渡假民宿,苗栗縣大湖鄉富興村7鄰八寮灣38號,037-992199,-,5間,NT$6600-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
御花苑民宿,苗栗縣大湖鄉義和村11鄰和興22之8號,0965-211668,-,5間,NT$6600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
兔子跳跳親子民宿,苗栗縣竹南鎮大埔里2鄰科專八路10號,0903-296846,-,4間,NT$6800-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
慕雲想莊園饗旅,苗栗縣頭屋鄉象山村15鄰濫坑57之2號,037-252868,-,4間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
一葉蘭民宿,苗栗縣南庄鄉東河村24鄰鹿場21-1號,037-821012,-,5間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
向草語蟲民宿,苗栗縣三義鄉勝興村13鄰勝興50之1號,037-876416,-,5間,NT$6880-6880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6880,-
尚順君樂飯店,苗栗縣頭份市育樂街6號,037-539555,http://www.groyalhotel.com/,218間,NT$7000-52800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,4
桐花森林渡假民宿,苗栗縣南庄鄉南江村3鄰東江31-6號,037-825166,-,3間,NT$7000-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
菊園,苗栗縣大湖鄉栗林村9鄰薑麻園15號,037-951522,-,3間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
進泉莊民宿,苗栗縣獅潭鄉新店村12鄰新店164之3號,0935-335745,-,2間,NT$7000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
碩玥民宿,苗栗縣公館鄉仁安村9鄰122之10號,0966-615696,-,4間,NT$7000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
閱微森林,苗栗縣南庄鄉東村16鄰南庄83之1號,0921-776035,http://www.spring-villa.com/,4間,NT$7200-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
湖畔星館民宿,苗栗縣大湖鄉義和村8鄰淋漓坪127號,037-996795,http://www.spendtime.com.tw,5間,NT$7200-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
水星花時間,苗栗縣大湖鄉義和村8鄰淋漓坪110號,037-996796,http://www.spendtime.com.tw,5間,NT$7200-8600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
登陸天王星,苗栗縣大湖鄉義和村8鄰淋漓坪120號,037-996796,-,3間,NT$7200-8600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
木星花時間民宿,苗栗縣大湖鄉義和村8鄰淋漓坪113號,037-996796,-,5間,NT$7200-8600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
石話石說民宿,苗栗縣三義鄉廣盛村40鄰八股路館前6巷1之1號,037-873743,-,1間,NT$7600-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7600,-
勻淨湖民宿,苗栗縣大湖鄉新開村3鄰新開70之2號,037-951007,-,2間,NT$7800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7800,-
景山林,苗栗縣卓蘭鎮景山里4鄰景山63之3號,04-25921586,-,1間,NT$7800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7800,-
北河莊園,苗栗縣公館鄉北河村13鄰北河138之2號,0928-360108,https://www.facebook.com/PeiHochuangyuan/,5間,NT$7900-7900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7900,-
21杉林別墅,苗栗縣南庄鄉南江村19鄰南江9之2號,037-821258,http://www.araucaria-villa21.tw,5間,NT$8000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
巧克力雲莊,苗栗縣大湖鄉富興村4鄰水尾坪82號,037-996916,-,5間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
F商旅三義館,"苗栗縣三義鄉廣盛村復興路16-1號B1-8樓,16-2號1-8樓",037-878788,http://sanyi.fhotels.com.tw/,43間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,3
逗號民宿,苗栗縣南庄鄉南江村17鄰福南58號,0975-820058,-,4間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
寶康花卉農場,苗栗縣南庄鄉田美村12鄰四灣47-2號,037-825947,-,5間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
雲莊空間密碼民宿,苗栗縣大湖鄉富興村12鄰水尾坪49-20號,037-996916,-,4間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
忘煩花自在民宿,苗栗縣大湖鄉武榮村8鄰坑美寮53號,04-25895892,-,1間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
輕山居,苗栗縣通霄鎮福興里10鄰福興112之33號,0933-206929,-,5間,NT$8000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
六沐森民宿,苗栗縣公館鄉仁安村6鄰仁安99之21號,0988-771506,-,4間,NT$8000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
樂吧溪畔莊園,苗栗縣南庄鄉獅山村5鄰田美22之5號,0988-396817,-,5間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
幸福倍增,苗栗縣南庄鄉南富村17鄰四灣27之3號,037-825988,-,3間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
草山境,苗栗縣公館鄉開礦村2鄰開礦26之10號,0933-533195,-,5間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
竹美民宿,苗栗縣泰安鄉錦水村9鄰橫龍山35之2號,037-941889,-,5間,NT$8800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
蘇維拉民宿,苗栗縣南庄鄉田美村16鄰四灣92號,0932-331510,-,3間,NT$8800-12600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
御賞屋民宿,苗栗縣大湖鄉富興村9鄰八寮灣1-60號,037-997068,-,5間,NT$9000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9000,-
弍寓民宿,苗栗縣卓蘭鎮西坪里4鄰西坪43之18號,0978-213198,-,4間,NT$9600-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9600,-
弌宅民宿,苗栗縣卓蘭鎮西坪里4鄰西坪43之19號,0932-535492,-,4間,NT$9600-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9600,-
享沐時光,苗栗縣苑裡鎮石鎮里錦山8-1、8-2號,037-742878,https://www.facebook.com/LaShineMoodResort/,90間,NT$9800-36000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),9800,-
翡翠別館,苗栗縣南庄鄉員林村15鄰屯營68號,0901-308866,-,3間,NT$10000-18800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
莎力畝民宿,苗栗縣泰安鄉中興村5鄰司馬限19號,0972-910536,https://www.lokah-salimu.com.tw/,1間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
翩翩泰安,苗栗縣泰安鄉錦水村11鄰圓墩86之6號,037-941099,http://www.ppta.com.tw,6間,NT$10000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
和風民宿,苗栗縣公館鄉仁安村6鄰仁安100之17號,037-233498,-,3間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
龜樹民宿,苗栗縣公館鄉玉谷村1鄰玉谷7之5號,0938-202734,-,3間,NT$10000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
山田民宿,苗栗縣南庄鄉田美村3鄰田美66之1號,0909-071498,-,5間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
莓景風采民宿,苗栗縣大湖鄉大湖村1鄰中原路80號,0922-662376,-,5間,NT$10000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),10000,-
八角居所民宿,苗栗縣獅潭鄉新豐村6鄰八角坑2之1號,0963-577866,http://www.aroundthetree.com.tw,4間,NT$12000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
蘊慢築民宿,苗栗縣公館鄉福星村8鄰福星262之5號,0937-586860,-,2間,NT$12000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12000,-
福村養生農場,苗栗縣公館鄉福德村1鄰福德7-1號,037-220675,-,2間,NT$12500-30000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12500,-
沁澐森林莊園,苗栗縣三義鄉雙潭村16鄰崩山下45之1號,037-951236,-,5間,NT$12800-16800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),12800,-
福山居莊園,苗栗縣三義鄉鯉魚潭村9鄰南片山下52-9號,0953-203370,-,5間,NT$14000-14000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),14000,-
八角隱士莊園,苗栗縣獅潭鄉新豐村6鄰八角坑2之2號,0963-577866,-,4間,NT$14000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),14000,-
櫻花樹夏民宿,苗栗縣竹南鎮正南里10鄰中山路47號,0913-736622,-,5間,NT$16000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16000,-
格拉斯行館,苗栗縣南庄鄉南江村5鄰東江80號6樓,037-823636,-,9間,NT$16000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),16000,-
星之森民宿,苗栗縣南庄鄉南江村3鄰東江31之15號,0902-277580,-,3間,NT$19000-19000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),19000,-
樹也民宿,苗栗縣三義鄉龍騰村5鄰外庄27-1號,037-881712,-,4間,NT$22000-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),22000,-
弎弄民宿,苗栗縣卓蘭鎮西坪里4鄰西坪43-17號,0935-326423,-,5間,NT$25000-35000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),25000,-
肆院民宿,苗栗縣卓蘭鎮西坪里4鄰西坪43-16號,0927-950880,-,5間,NT$25000-35000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),25000,-
三義壹號民宿,苗栗縣三義鄉双潭村7鄰双連潭99號,0926-355757,-,4間,NT$25000-35000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),25000,-
