旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
宿簷,臺南市安平區運河路12號,0989-956569,-,5間,NT$3400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3400,-
青森精品商旅,臺南市歸仁區南興里文化街3段529號,06-2301212,http://www.dryad-motel.com.tw/,48間,NT$3480-5780(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3480,-
長奕雅築,臺南市白河區大竹里194-60號,06-6831262,-,3間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
老古石渡,臺南市中西區信義街122巷1號,0911-220433,http://www.loku.tw/,3間,NT$3500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
明園溫泉別莊,臺南市白河區關嶺里關子嶺粗坑84號,06-6822586,-,5間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
巧遇南科民宿,臺南市新市區社內里15鄰社內153之17號,0982-712937,http://stspguesthouse.weebly.com/,5間,NT$3500-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
恩典之家民宿,臺南市玉井區民生路355號,0926-351796,-,2間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
漫步巷弄,臺南市安平區運河路13巷3弄6號,0931-225196,-,2間,NT$3500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
旅人時光,臺南市中西區府前路一段90巷47號,0913-039572,-,4間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
醒覺旅人,臺南市中西區府前路一段122巷51號,0912-726083,-,3間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
散步孔廟,臺南市中西區府前路一段122巷165號,0988-628058,-,2間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
臉舎民宿,臺南市鹽水區水秀里6鄰土庫66之8號,0956-500088,-,5間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
定春行旅,臺南市中西區正興街210號,0935-381887,-,5間,NT$3500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
小弄內之厝,臺南市中西區忠孝街98巷17號,0976-418153,-,1間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3500,-
新東亞旅埕,臺南市北區成功路68巷45號,06-2222186,-,5間,NT$3580-4680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3580,-
微風山谷民宿,臺南市南化區北平里72-1號,06-5774168,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
月相情境休閒旅館,臺南市學甲區華宗路152號,06-7836526,-,20間,NT$3600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
藍天驛站商務旅館,臺南市中西區南華街99號1至8樓,06-2211526,-,21間,NT$3600-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
台南。好室,臺南市中西區大福街3巷14號,0933-378459,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
開山民宿,臺南市中西區開山里7鄰開山路127巷86號,06-2084085,-,4間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
紅葉山莊,臺南市白河區關嶺里關子嶺65-9號,06-6822822,http://www.redsprings.com.tw/,22間,NT$3600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
嬉思迪度,臺南市柳營區進學一街62號,0929-692216,https://www.facebook.com/sixtytwo62homestay/,4間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
好地方,臺南市北區成功路22巷18弄50號,0927-918802,-,2間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
台南過小路,臺南市中西區大德街8號,0961-579887,https://www.facebook.com/Throughapath,3間,NT$3600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
i.老宅,臺南市中西區府前路一段122巷8號,0987-801333,https://www.facebook.com/I.L.House122.8/,5間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
心宅,臺南市北區海安路三段53巷30號,0911-168935,-,2間,NT$3600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3600,-
二館民宿,臺南市中西區民族路二段57巷12-6號,0909-190119,-,5間,NT$3680-5380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3680,-
新大南科大飯店,臺南市新市區中正路406號,06-5899111,http://www.sendale.com.tw/tainan/index.php,106間,NT$3700-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3700,-
府城峰情文旅,臺南市安平區健康四街38號1至4樓,06-2958558,http://www.juliesgarden.com.tw/,21間,NT$3780-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3780,-
欣園汽車旅館,臺南市新營區嘉芳街15號,06-6525054,http://www.xin-yuan.com.tw/about-us.html,30間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
千霞園(特色民宿),臺南市白河區六溪里六重溪123號,06-6842668,-,7間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
五隆園咖啡民宿,臺南市東山區高原里12鄰高原108-4號,06-6863597,-,3間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
永福97.1,臺南市中西區建國里6鄰永福路二段97巷1號,0986-971971,-,1間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
來七桃旅店,臺南市中西區西門路二段372巷6號1-4樓,06-2221766,http://www.lcthotel.com.tw,28間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
窩廟邊,臺南市中西區永福路二段206號,0955-999358,-,5間,NT$3800-21000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
小農家族,臺南市善化區嘉南里2鄰茄拔62之19號,06-5853266,-,5間,NT$3800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
良旅,臺南市北區富北街48巷3號,0963-080190,-,8間,NT$3800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
躲貓貓民宿,臺南市安平區安平路606巷35弄33號,0989-508533,-,2間,NT$3800-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
良文旅,臺南市中西區大埔街32號,0963-080190,-,5間,NT$3800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
Re+wood,臺南市安平區民權路四段393號之1,0975-590152,-,3間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
儷泉特色民宿,臺南市白河區關嶺里關子嶺43-3號,06-6822582,-,10間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
好宅,臺南市中西區西華南街120巷13號,0982-568864,-,2間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
自在家民宿,臺南市安平區安平路426巷7號,0968-490455,-,5間,NT$3800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
BakerStreet英倫設計旅店,臺南市中西區衛民街108巷37號,0906-651606,-,8間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
好室引好事,臺南市中西區衛民街108巷33號,0906-651606,-,8間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
荷米輕新館,臺南市中西區建業街39號之2,0905-051562,-,5間,NT$3800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3800,-
大員棧,臺南市中西區赤崁里12鄰赤崁街15巷2號之4,0938-119096,-,3間,NT$3880-5380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3880,-
君舘商務大旅店,臺南市新營區民權路25-3號,06-6358889,-,48間,NT$3880-4680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3880,-
小古堡,臺南市安平區安平路990巷21弄6號,0928-670356,-,3間,NT$3900-5900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3900,-
凝徑設計旅店,臺南市中西區西門路一段676巷13號,0933-847861,-,4間,NT$3980-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3980,-
PariPari趴哩趴哩,臺南市中西區忠義路二段158巷9號,06-2212866,-,2間,NT$3980-4980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3980,-
歐嬉客棧,臺南市中西區新美街197號,0988-468880,-,2間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
邑宿,臺南市中西區建國里23鄰新美街75號,06-2225856,-,2間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
來點子站前旅店,臺南市中西區公正里西華南街122號1-4樓,06-2219098,-,9間,NT$4000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
赤嵌厝,臺南市中西區赤嵌街39巷7號,0915-566037,https://www.facebook.com/ChildComeHome/,2間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
向陽田園居民宿,臺南市東山區大客里凹仔腳56-7號,06-6801877,http://0911188694.hoseo.tw/,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
豬舍,臺南市柳營區東昇里13鄰天生街42號,06-6225253,-,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
台南市農會走馬瀨農場歐式旅館,臺南市大內區二溪里其子瓦57之4號2樓,06-5760121,-,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
毓軒園民宿,臺南市白河區玉豐里海豐厝49-56號,06-6858591,http://yuhsi.ho.net.tw/,4間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
鐵街,臺南市北區自強街161之1號,0979-919699,http://ironst1611.wixsite.com/ironst,5間,NT$4000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
澄居行旅,臺南市中西區南美里永福路二段165號2-3樓,0972-825932,-,10間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
田町旅宿,臺南市中西區忠孝街93巷114號之5,0915-288952,-,2間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
港町壹丁目,臺南市安平區効忠街43號,0986-337021,-,1間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
文悅旅棧,臺南市中西區赤崁里忠義路2段132號1-6樓,06-2225655,-,13間,NT$4000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
儷景溫泉會館-生活館,臺南市白河區關嶺里關子嶺61-5號,06-6822588,http://www.reikei.com.tw/,16間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
Gather,臺南市中西區中山路82巷11號,0989-932806,-,3間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
統程富得來大飯店,臺南市中西區康樂街243號1-8樓,06-2239869,-,60間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
十份塩居,臺南市七股區十份里十份59-10號,06-2815132,http://shifen.okgo.tw/index.html,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
興華茂商務飯店,臺南市中西區永福路一段115號,06-2142988,http://hwamaohotel.com.tw/,28間,NT$4000-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
台南日和,臺南市中西區忠義路二段158巷20弄15號,0919-160441,-,1間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
十三張,臺南市中西區忠孝街90巷13號,0935-385531,-,2間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
水映,臺南市安平區安平路228之1號,0925-168989,-,3間,NT$4000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
民國58年-花好月圓,臺南市中西區永福路二段81巷22號,0979-911122,https://www.facebook.com/1969guesthouse2/,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
美香民宿,臺南市北門區玉港里13鄰灰磘港129之25號,0928-788620,-,3間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
亞伯大飯店,臺南市東區大同路二段615號3-4樓、617號1-2樓,06-2686911,-,63間,NT$4000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
林叨旅宿,臺南市中西區藥王里9鄰神農街145號,0975-175981,-,2間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
太陽慢慢走,臺南市中西區大埔街89巷35號,0933-806349,https://pawpad.easy.co/,5間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
米宿館,臺南市中西區府前路一段122巷6號之1,0911-686713,https://www.facebook.com/-Roomi-house2-105594887579711/,2間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
緩緩歸,臺南市安平區効忠街44巷10號,0975-215913,-,2間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
0141民宿,臺南市下營區東興一街69號,0982-735220,-,1間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
寸屋,臺南市中西區西門路二段246號,0980-025679,-,2間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
懶日子,臺南市安平區安平路400號,0989-132256,-,3間,NT$4000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
懷舊人家,臺南市七股區樹林里3鄰樹林44號之1,0972-316009,-,2間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
逗之,臺南市中西區永福路二段158巷2號之1,0908-260158,-,2間,NT$4080-4080(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4080,-
新朝代飯店,臺南市北區成功路46號,06-2258121,http://www.dynastyhotel.com.tw/,117間,NT$4150-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4150,-
湧福驛站,臺南市中西區大福街36巷5號,0956-167168,-,4間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
府城商旅,臺南市東區崇學里榮譽街292號,06-2905388,-,36間,NT$4200-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
楓華沐月商務旅館台南行館,臺南市南區建南路158號1-4樓,06-2618156,-,38間,NT$4200-9200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
安平156民宿,臺南市安平區同平路156巷24號,0929-363093,http://ap.anpin72.com/,5間,NT$4200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
In.T,臺南市北區成功路22巷18弄72號,0903-127383,https://www.facebook.com/liveintainan,3間,NT$4200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
麗敏親子民宿,臺南市楠西區東勢里15鄰中正路295之1號,0974-283541,https://nanshiriminhostel.wixsite.com/rimin-hostel,2間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
好南人,臺南市中西區府前路一段122巷57號,0905-391771,-,3間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
安平貝殼宿,臺南市安平區世平二街2號,0912-767069,-,5間,NT$4200-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
阡陌,臺南市中西區民生路一段157巷29號,0983-159959,-,1間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
包成家,臺南市中西區海安路二段128巷38號,0973-293879,https://www.facebook.com/baochengfamily,3間,NT$4200-4400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
安平寵物島,臺南市安平區同平路156巷18號之1,0929-363093,-,4間,NT$4200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
京町屋‧抹錦,臺南市中西區保安路185巷4號,0971-600693,-,1間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
納春民宿,臺南市中西區中正路108巷12號,0912-655586,-,5間,NT$4280-6980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4280,-
望明景,臺南市玉井區望明里公館6-3號,0933-662731,-,3間,NT$4300-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4300,-
未艾公寓,臺南市中西區正興街77巷10號,06-2226696,-,8間,NT$4480-5680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4480,-
言本舍,臺南市中西區神農街72號,07-3556337,-,2間,NT$4500-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
永康劍橋飯店,臺南市永康區新行街128號1-4樓,06-2426666,http://www.cambridge-hotel.com.tw/yungkang/index.php,28間,NT$4500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
麗湯渡假山莊,臺南市白河區關嶺里關子嶺22號,06-6822322,http://6822322.ho.net.tw/,21間,NT$4500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
水薯魚a家,臺南市安南區大眾路611號,0958-612700,-,4間,NT$4500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
日光小棧,臺南市中西區忠義路二段178號,0981-188939,-,4間,NT$4500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
媜13Villa休閒會館,臺南市永康區東橋里東橋一路8號,06-3035985,http://www.zhen-13.com.tw/index.html,57間,NT$4500-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
欣欣民宿,臺南市白河區關嶺里3鄰關子嶺226號,06-6823325,-,3間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
欣悅商務旅館,臺南市北區西門路三段138號,06-2220118,http://www.greenpark138.com/,12間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
安平倆倆,臺南市安平區世平路21號,0910-500056,http://www.twstay.com/RWD/index.aspx?BNB=anping2x2,3間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
拾光旅宿,臺南市安平區安北路115號,0900-087115,-,4間,NT$4500-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
宿影,臺南市中西區民權路二段64巷5號之2,0979-911122,-,4間,NT$4500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
GOIN,臺南市中西區和平街70號,06-228022,https://www.facebook.com/goin70,4間,NT$4500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
品記旅店,臺南市中西區民生路２段169號,06-2222078,-,40間,NT$4500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
明森公寓,臺南市中西區民生路一段20號之1,0972-712726,https://www.facebook.com/slowliferoom8/,4間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
英王旅館,臺南市中西區忠義路二段233巷26號,06-2263151,http://www.ingwang.com/,32間,NT$4580-4980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4580,-
微醺文旅,臺南市中西區南廠里大德街28號1至3樓,0937-709738,-,9間,NT$4580-4580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4580,-
二弄八號,臺南市中西區開山里6鄰府前路一段85巷2弄8號,0987-375086,http://www.tainanhouse.com.tw,2間,NT$4600-4900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
麻豆驢子廚房民宿,臺南市麻豆區港尾里15鄰客子寮36之32號,06-5705528,-,2間,NT$4600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
華光國際商務大飯店,臺南市中西區民族路二段143號,06-2221123,-,77間,NT$4600-7100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
月見溪行館,臺南市南區健康路1段113巷65弄20、22號3樓之1、之2至7樓之1、之2,06-2157218,http://www.hotelsukimi.com.tw/,72間,NT$4600-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
幸福滿屋,臺南市中西區民族路三段148巷3號,0936-136891,https://anpinglane.okgo.tw/,4間,NT$4600-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
日安蝸牛,臺南市中西區西寧街6號,0917-117565,-,3間,NT$4600-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
愛丁堡汽車商旅,臺南市安平區永華五街77號1-2樓,06-2970116,http://www.edinburgh-motel.com.tw/,21間,NT$4600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
紡南,臺南市中西區海安路二段259巷31號,0961-103612,-,5間,NT$4600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
分享,臺南市中西區新美街111號,0983-159959,-,5間,NT$4600-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
溫莎堡汽車旅館,臺南市新營區復興路693巷40號,06-6560828,http://www.wsb-motel.com.tw,32間,NT$4680-5880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4680,2
歐堡商務汽車旅館,臺南市新營區長榮路一段41號,06-6359577,http://www.castle-hotel.com.tw/,48間,NT$4680-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4680,-
莫非工寓,臺南市安平區民權路四段531號,0920-885040,-,3間,NT$4680-6980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4680,-
來多旅宿,臺南市中西區府前路一段343號,0933-273315,-,4間,NT$4680-7880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4680,-
凱怡時尚民宿,臺南市善化區文昌里中正路2號,06-5833333,-,8間,NT$4760-5360(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4760,-
激情密碼藝術商旅,臺南市善化區小新里成功路2-5號,06-5850011,http://www.art-motel.com/,55間,NT$4800-9480(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
安平六合居,臺南市安平區世平一街8巷56號,09-30803301,https://ab0930803301.wixsite.com/j666,4間,NT$4800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
正興延平民宿,臺南市中西區西門路二段136巷7號,0985-254382,-,5間,NT$4800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
郡象商旅,臺南市中西區民主里郡西路136號1-4樓,06-2239268,-,33間,NT$4800-8300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
神悅屋,臺南市中西區開山里府前路一段109號,0926-031895,-,3間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
上禾居,臺南市安平區世平一街8巷50號,09-30803301,https://ab0930803301.wixsite.com/j666,5間,NT$4800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
大坑休閒農場,臺南市龍崎區土崎里烏樹林33號,06-5941555,http://www.idakeng.com.tw/,32間,NT$4800-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
同平角落,臺南市安平區同平路220號,0920-507556,-,1間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
異宿風巢,臺南市安平區州平二街38巷16號,0910-221147,-,5間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
安康居,臺南市中西區府前路一段122巷14號,06-2222737,-,8間,NT$4800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
南築雅室,臺南市中西區開山路109巷8號,0982-755815,-,2間,NT$4800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
沐沐旅宿,臺南市安平區安平路446巷18號,0976-587495,http://www.facebook.com/moom2taiwan,5間,NT$4800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
數星星,臺南市中西區忠孝街78巷13號,0915-789757,-,1間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
耘朵文旅,臺南市中西區西寧街19號,0911-991459,-,3間,NT$4800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
麥克阿舍,臺南市南區大同路二段640巷12號,0938-861233,-,3間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
搖滾狂巢景觀旅店,臺南市安平區民權路四段659號,0989-977333,-,5間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
河樂觀光旅宿,臺南市中西區友愛街310巷3號,06-2234919,-,8間,NT$4800-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
