旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
三合休閒忠心,宜蘭縣羅東鎮四維路153巷20號,0918-758818,-,2間,NT$1300-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
三星白宮,宜蘭縣三星鄉大義村大義二路238號,0972-878918,-,5間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠之庭民宿,宜蘭縣羅東鎮北成里北成路二段136巷2弄17號,03-9559169,-,2間,NT$5500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
風中漫步民宿,宜蘭縣員山鄉尚德村26鄰三鬮路199巷5號,0926-620792,-,4間,NT$4800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夢雲閣旅社,宜蘭縣礁溪鄉信義路5號1-2樓及礁溪路五段7號3樓之6、7,0938-610006,-,11間,NT$1000-1000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
禾風竹露民宿,宜蘭縣宜蘭市黎明一路36號,03-9370667,http://www.winddew.tw,3間,NT$3400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
波特立民宿,宜蘭縣礁溪鄉奇立丹路60-1號,0937-882740,http://www.pottery.tw/,4間,NT$3800-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
福君民宿,宜蘭縣羅東鎮新群北路173巷27號,03-9600219,-,5間,NT$2200-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雙河畔,宜蘭縣五結鄉公園一路56巷35弄32號,03-9553170,-,4間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
立崎大飯店,宜蘭縣羅東鎮天津路42號,03-9563999,-,45間,NT$1800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
北海稻,宜蘭縣礁溪鄉白鵝村柴圍路91-18號,0929-887277,http://www.beihaidao.tw,3間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
梅花森林民宿,宜蘭縣冬山鄉廣興路529巷2弄82號,03-9540456,-,5間,NT$7500-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
安農溪民宿,宜蘭縣冬山鄉柯林村安農路135號,03-9566126,-,3間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
時遇民宿,宜蘭縣羅東鎮北投街133巷9號,0985-121319,http://travelerbnb.com/,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美墅家民宿,宜蘭縣礁溪鄉三民村玉民路二段195巷18號,"03-9886933,0912580633",-,5間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
古風城民宿,宜蘭縣五結鄉協和村親河路一段210號,03-9603238,http://www.3638.com.tw/,3間,NT$2200-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
想飛民宿,宜蘭縣冬山鄉補城村9鄰進福路115號,0927-388333,-,5間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
童玩年代,宜蘭縣五結鄉五結中路二段561號,0955-687099,-,5間,NT$3500-6700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
薇嬁民宿,宜蘭縣羅東鎮新群里月眉路443號,03-9601088,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
四季軒,宜蘭縣五結鄉五結中路二段409號,0908-620686,http://seasoninn.elbnb.com/,4間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
非杋精品汽車旅館,宜蘭縣宜蘭市宜興路三段181號,03-9283222,-,21間,NT$5000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
調色盤築夢會館,宜蘭縣羅東鎮竹林里復興路二段261巷75弄26號,03-95659780975875272,http://lapalettebnb@gmail.com,5間,NT$8200-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
神之島,宜蘭縣冬山鄉珍珠村幸福六路20號,0978-003680,-,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭陽民宿,宜蘭縣礁溪鄉茅埔七路1號,0912-593185,-,5間,NT$10000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蝴蝶民宿,宜蘭縣五結鄉孝威村4鄰孝威南路42-8號,03-9500338,-,2間,NT$6250-6250(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
香草森林,宜蘭縣冬山鄉得安村8鄰梅林路947號,03-9614921,-,4間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
筑園民宿,宜蘭縣冬山鄉南興村富農路一段229巷55號,03-9590554,-,5間,NT$2380-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夏米!去散步,宜蘭縣羅東鎮復興路三段456巷68號,03-9616866,-,5間,NT$5200-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
員山大湖民宿,宜蘭縣員山鄉隘界路51巷47號,0910-021838,-,3間,NT$3200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鄉林小築,宜蘭縣冬山鄉丸山一路275號,0921-617529,-,3間,NT$6000-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
自由天地民宿,宜蘭縣五結鄉福興村中福南路3-15號,0912-141447,http://785.8168.com.tw/,3間,NT$2800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
艾德堡德國城堡民宿,宜蘭縣礁溪鄉白鵝村柴圍路78-5號,03-9288993,http://www.soffner.com.tw,5間,NT$4500-13000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
天空中的風箏,宜蘭縣冬山鄉武淵村富堵五路87號,03-9591794,http://kite.ilanbnb.tw,5間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
華園溫泉旅館,宜蘭縣礁溪鄉德陽路75號1-5樓,03-9882722,-,11間,NT$1200-1600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
木棉道美學商旅(6-7F),宜蘭縣羅東鎮中山路三段306號6-7樓,03-9564888,http://www.kapok-hotel.tw,16間,NT$5000-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠中海民宿,宜蘭縣冬山鄉廣安村水井二路126號,03-9617507,-,4間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新群風格民宿,宜蘭縣五結鄉福興村中福南路3-13號,0976-603911,http://xinqun.gogobnb.com/,4間,NT$4200-5880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
斑馬芭芭菈,宜蘭縣冬山鄉富農路一段185巷93弄12號,0958-309988,-,3間,NT$3800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
意大利旅館,宜蘭縣礁溪鄉德陽路258號,03-9885998,-,25間,NT$3000-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
岸棧民宿,宜蘭縣冬山鄉得安村大埤二路75巷33號,0937-881833,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幸福月張民宿,宜蘭縣五結鄉季水路清水三巷36號,03-9503630,-,4間,NT$2400-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大自然民宿,宜蘭縣冬山鄉得安村1鄰鹿得二路275號,0928-562395,-,5間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麵包樹民宿,宜蘭縣五結鄉協和村15鄰協福路172巷38號,0933-104041,-,3間,NT$1800-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
羅東木棉會館,宜蘭縣羅東鎮富農路三段150巷32號,03-9509996,-,5間,NT$4500-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
喜悅的家,宜蘭縣五結鄉五結中路二段399號,0980-552889,-,4間,NT$1700-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金洋雙喜,宜蘭縣南澳鄉金洋路67-5號,0927-586676,-,2間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
ＤＯＭＯ,宜蘭縣員山鄉深洲路52號,02-27030655,-,4間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小巷民宿,宜蘭縣三星鄉大隱村大埔中路309巷106號,0927-542568,http://www.lanebnb.com,4間,NT$3600-3900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
米蘭穀堡C館,宜蘭縣五結鄉大吉五路309巷76弄11號,03-9509398,-,3間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麗景花園民宿,宜蘭縣員山鄉員山村1鄰金古一路1巷45號,03-9220906,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
涵之谷民宿,宜蘭縣三星鄉下湖路23-12號,0932-230696,-,3間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
窩在宜蘭民宿,宜蘭縣五結鄉協和村親河路二段58巷9弄11號,03-9501017,-,4間,NT$2500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
白鵝田園,宜蘭縣礁溪鄉柴圍路83-11號,03-9282883,-,3間,NT$4800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
海鷗民宿,宜蘭縣五結鄉成興村利寶路143號,0919-548398,-,3間,NT$1600-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
自然真靜,宜蘭縣羅東鎮月眉路161巷3弄13號,0982-606637,-,4間,NT$5500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
遇而歡田園民宿,宜蘭縣冬山鄉永和路800號,03-9680682,-,5間,NT$2400-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
ＰＬＡＹ　ＯＣＥＡＮ,宜蘭縣頭城鎮外澳里濱海路二段106號,03-9780056,-,5間,NT$1000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
PARK5民宿,宜蘭縣羅東鎮月眉路161巷1弄5號,0933-244675,-,3間,NT$3200-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
楓情雅舍,宜蘭縣五結鄉大吉村5鄰大吉二路120號,03-9600585,-,4間,NT$3500-4980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
時尚玩家民宿,宜蘭縣羅東鎮月眉路625巷51弄6號,0937-162700,-,3間,NT$3800-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
都鄉旅民宿,宜蘭縣羅東鎮光榮路230巷170號,0900615838-0965188297,-,5間,NT$10000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
枕山庄,宜蘭縣員山鄉枕山村坡城路18-18號,03-9228056,-,3間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
自然醒民宿,宜蘭縣冬山鄉廣興村18鄰梅花路240號,0938-370758,-,1間,NT$3900-3900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
艾薇卡民宿,宜蘭縣五結鄉大吉村大吉一路15巷6號,03-9502287,-,3間,NT$2600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
涵天民宿,宜蘭縣五結鄉孝威二路65巷18號,0939-937528,http://handays888.com,3間,NT$1200-5280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新堡汽車旅館,宜蘭縣羅東鎮復興路二段238巷19號1-3樓,03-9567799,http://fbmotel.365.com.tw/,21間,NT$2180-2180(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
詠山居,宜蘭縣頭城鎮濱海路六段273號,03-9782179,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
落腳宿,宜蘭縣大同鄉寒溪村5鄰華興巷46號,0919-090061,-,2間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
英格蘭小古堡,宜蘭縣五結鄉大吉村大吉二路465號,0988-550387,http://englandcastle.tw,5間,NT$3800-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
安農白宮,宜蘭縣冬山鄉安農六路50號,0976-381636,-,5間,NT$4200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
四季水漾民宿,宜蘭縣冬山鄉武淵村武淵二路51號,0927-878729,-,4間,NT$3200-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛麗思,宜蘭縣冬山鄉保安二路467號,0919900852-0937163341,-,5間,NT$3800-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
安農溪綠悠悠休閒民宿,宜蘭縣三星鄉大義村安農北路三段25號,0933-772543,-,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
巢棧,宜蘭縣羅東鎮月眉路625巷51弄2號,0919-306818,-,3間,NT$4800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夜泊民宿,宜蘭縣冬山鄉鹿埔村17鄰梅花路567-2號,03-9610010,-,3間,NT$4000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
瑞德童話藝宿商旅,宜蘭縣礁溪鄉溫泉路51-1號,03-9887777,https://fairytale.yisuhotel.com/zh-tw,50間,NT$4800-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
吳老闆民宿,宜蘭縣五結鄉三吉中路52巷15弄22號,0966-550235,-,3間,NT$5200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
靜勁好民宿,宜蘭縣三星鄉大埔中路291巷36號,0982-019107,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
想念巴黎,宜蘭縣五結鄉大吉二路277巷13號,0953-519519,-,3間,NT$3500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
住所,宜蘭縣冬山鄉幸福六路150號,0966-508150,-,4間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
灣客棧,宜蘭縣礁溪鄉武暖路117-8號,0986-077060,-,3間,NT$3200-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小客棧民宿,宜蘭縣羅東鎮仁愛路三段238巷10號,09-31645401,-,4間,NT$2600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
樂芙民宿,宜蘭縣冬山鄉三奇村成興路677號,03-9594605,-,3間,NT$2400-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水和風民宿,宜蘭縣冬山鄉武淵村富農路二段182號,0927-969501,http://www.water-wind.tw/,1間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
河岸田苑民宿,宜蘭縣冬山鄉九分一路72號,03-9507829,-,5間,NT$3000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
摩兒莊園,宜蘭縣冬山鄉梅花路926巷9號,0966-515328,-,5間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
和睦二十六旅店,宜蘭縣宜蘭市和睦路26號,03-9323156,http://www.26inn.com.tw,4間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
地中海休閒民宿,宜蘭縣冬山鄉廣安村成功路499號,03-9615988,-,5間,NT$1980-1980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
眠腦教育民宿,宜蘭縣三星鄉天福村東興路32-1號,03-9895566,-,5間,NT$1800-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
十六崁民宿,宜蘭縣員山鄉大鬮路45之11號,03-9231816,-,3間,NT$4500-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
梅花民宿,宜蘭縣冬山鄉得安村4鄰鹿得三路322號,03-9612619,-,4間,NT$1800-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
HappyDays快樂時光,宜蘭縣羅東鎮復興路三段388巷47弄42號,0913-158183,-,2間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
亮亮屋民宿,宜蘭縣羅東鎮新群二路176號,0988-030757,-,3間,NT$1500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藍白鄉間民宿,宜蘭縣羅東鎮仁愛里11鄰復興路三段157巷92號,0933-773519,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
茉莉,宜蘭縣礁溪鄉柴圍路17之11號,0937-510471,-,5間,NT$4600-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旅夜書懷年輪親子民宿,宜蘭縣冬山鄉武罕二路59巷20號,0975-790952,-,4間,NT$1500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
記憶城堡渡假民宿,宜蘭縣三星鄉五分路三段622號,03-9898691,-,5間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
ＲＯＹＡＬ　ＨＯＵＳＥ,宜蘭縣冬山鄉鹿得三路159號,0982-258332,-,3間,NT$2800-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
獨立森林５號,宜蘭縣五結鄉孝威南路42-1號,03-9501580,-,4間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水禾緣民宿,宜蘭縣冬山鄉鹿埔村鹿埔路394巷27弄10號,0933-994741,-,5間,NT$3750-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
萬國,宜蘭縣冬山鄉得安村4鄰鹿得路290、292號,03-9569881,-,5間,NT$300-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
千江映月民宿,宜蘭縣員山鄉深洲路206號,0978-572627,-,5間,NT$2600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小小邸,宜蘭縣羅東鎮中正路79號,03-9568322,-,4間,NT$4200-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
精悅民宿,宜蘭縣三星鄉大埔中路265巷37號,03-9897378,-,3間,NT$5200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭黛河畔民宿,宜蘭縣五結鄉孝威村孝威南路23-30號,0936-149618,-,4間,NT$5500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
家家商務旅館,宜蘭縣羅東鎮和平路92號,03-9543906,http://applehouse.elanbnb.com/,29間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宜蘭艾美休閒民宿,宜蘭縣五結鄉國民南路15-8號,03-9601623,http://amy.yilantravel.net,5間,NT$1800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山谷樂民宿,宜蘭縣冬山鄉中山村中山路802號,03-9680988,-,5間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
溫暖之巢農莊花園民宿,宜蘭縣冬山鄉東八路1號,0989-132009,-,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
星境民宿,宜蘭縣礁溪鄉玉龍路2段35號,0935-198611,-,2間,NT$1400-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
米諾娃親子民宿,宜蘭縣五結鄉三吉中路115巷11號,0921-115909,-,3間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
田野小徑,宜蘭縣礁溪鄉份尾一路3號,0973-645866,-,5間,NT$5600-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夏天渡假屋,宜蘭縣頭城鎮外澳里濱海路二段423號,03-9778229,-,1間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水雲茶坊,宜蘭縣員山鄉頭分村1鄰永金二路28號,03-9225766,http://blog.roodo.com/sun1688,5間,NT$1500-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠野仙蹤民宿,宜蘭縣冬山鄉中山村中山三路53號,03-9582975,-,3間,NT$1500-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
童萌國,宜蘭縣五結鄉傳藝路一段46號,03-9502986,-,3間,NT$4200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
稻哪趣,宜蘭縣冬山鄉珍珠一路392號,0986-618600,-,1間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
外婆的家民宿,宜蘭縣五結鄉大吉村大吉三路208巷10號,03-9504284,-,3間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
緒JOY,宜蘭縣冬山鄉冬山鄉武罕二路59巷6號,0980-428275,-,4間,NT$3800-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
隨園民宿,宜蘭縣冬山鄉補城村保安一路208號,09-33742797,https://www.syhomestay.com,5間,NT$1400-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
微丹民宿,宜蘭縣大同鄉松羅村玉蘭10-9號,0978855537-0978855537,-,3間,NT$6500-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鴻月莊旅社,宜蘭縣礁溪鄉溫泉路12號1-4樓,03-9883699,-,30間,NT$2880-4640(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
我們這一家,宜蘭縣冬山鄉廣興村梅花路248號,0918-685737,-,4間,NT$1400-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藝景居民宿,宜蘭縣冬山鄉鹿得三路161號,0916-220518,-,3間,NT$4900-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
冬之戀,宜蘭縣五結鄉協和村親河路二段58巷9弄20號,03-9509412,-,4間,NT$2200-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
ＪＲ　Ｈｏｕｓｅ,宜蘭縣三星鄉大隱十五路39號,0933-847742,-,4間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
向陽二號,宜蘭縣五結鄉大眾一路31號,0963-087352,-,2間,NT$2500-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
上將白宮,宜蘭縣三星鄉大義村大義二路232號,0972-878918,-,5間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
一一會館B,宜蘭縣五結鄉錦草三路382號,03-9515000,-,5間,NT$2600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水井町休閒館,宜蘭縣冬山鄉廣安村水井一路5巷8號,0938-998891,-,5間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
涵天童采,宜蘭縣五結鄉孝威二路65巷5號,0939-937528,-,3間,NT$4280-5280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
馬堡Ｉ館,宜蘭縣三星鄉中興路一段322巷16號,0910-035699,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
３５Ａ－ＬＩ民宿,宜蘭縣員山鄉大湖二十路226號,03-9230435,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
闊院YARD.VILLA,宜蘭縣五結鄉大吉一路312號,02-25855188,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭陽１０１會館,宜蘭縣羅東鎮新群里富農路三段150巷28號,03-9546604,-,4間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
羅東ＣＡＮＤＹ民宿,宜蘭縣羅東鎮富農路三段60巷31號,0912441951-0937162371,http://www.candyhouse.tw,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
彩虹灣民宿,宜蘭縣五結鄉利澤村利澤西路3-46號,03-9504887,-,5間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宜蘭情民宿,宜蘭縣五結鄉孝威村孝威路88號,0975-963863,-,3間,NT$1600-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
挪亞方舟民宿,宜蘭縣員山鄉大湖山一路11號,0932-359071,-,2間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
和興居,宜蘭縣羅東鎮北成路二段89號,03-9518921,-,5間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
情定珍珠民宿,宜蘭縣冬山鄉珍珠村富農路一段383巷37弄16號,0922-665748,-,3間,NT$3500-4300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
伊恬民宿,宜蘭縣員山鄉尚德村大湖二十路16號,0911820207-039232624,-,5間,NT$2600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
亞都旅館,宜蘭縣礁溪鄉礁溪路五段15號,03-9885704,-,7間,NT$1500-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
叭哩沙喃民宿,宜蘭縣三星鄉義富二路425號,0982-662035,http://blsa.eebnb.tw,3間,NT$4000-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
