旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
扇平山莊(民宿),高雄市六龜區中興里尾庄45-3號,07-6895882,-,5間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛迪亞旅社,高雄市前金區新盛一街53號之1至之3,07-2864343,-,18間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大樹南瓜屋-義大別莊,高雄市大樹區三和里學城路一段8巷86號,07-7515754,http://dashu-punkinhouse.com,4間,NT$2600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
歐閣精品汽車旅館-鳳山館,高雄市鳳山區過埤路127號,07-7923992,-,28間,NT$1740-1740(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麗馨麗登精品商旅,高雄市鳳山區曹公路77號,07-7462128,-,20間,NT$4300-4300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
天安大飯店,高雄市三民區博愛一路1號4樓,07-3122131,-,7間,NT$700-1000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
巴中聖淘沙旅館,高雄市鹽埕區七賢二路423號10樓之1、2，11樓、12樓,07-5335158,-,30間,NT$4800-7300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旗山麗景民宿,高雄市旗山區旗屏路600號,07-6612232,-,3間,NT$1200-1200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
代迪賓館,高雄市橋頭區橋頭里成功路57號8-11樓,07-6110268,-,40間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
芝豐大飯店,"高雄市三民區河北二路25號1,3至9樓",07-2858161,-,92間,NT$5600-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
高芳大旅社,高雄市前鎮區瑞和街272號,07-7615171,http://maybenas.myds.me/HFun/,10間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麗登精品汽車旅館,高雄市鳳山區保安1街3號,07-7963999,http://leesinggroup.com/leedonmotel/,31間,NT$8600-8600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美綠民宿,高雄市美濃區獅山里竹門14-2號,07-6851111,-,5間,NT$1500-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
瑞谷大飯店,高雄市新興區七賢一路75號3-11樓,07-2240501,-,81間,NT$3880-7880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
艾旅汽車旅館,高雄市鳳山區鳳東路165號,07-7013030,-,20間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美興大旅社,高雄市美濃區中山路一段49號,07-6812102,-,12間,NT$400-700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
薇風情MOTEL,高雄市鳳山區保仁街1號,07-7968689,http://www.wemotel.com.tw/,61間,NT$2000-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
哈瑪之星,高雄市鼓山區長安街2號,07-5336066,-,5間,NT$1500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
遊大俠旅店,高雄市新興區中正三路128號,07-2360677,-,8間,NT$380-880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
酷旅樹屋旅店,高雄市前金區六合二路132號3至5樓,07-2878800,http://www.designhotels.com.tw,72間,NT$5500-12500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
風車時尚汽車旅店,高雄市三民區民禮路50號,07-3863009,-,20間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
西北大旅社,高雄市新興區八德二路27號,07-2859909,-,31間,NT$1500-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
六合社中鴨家青年旅館,高雄市新興區黎明里六合一路158號5樓,07-2352638,http://www.ahiruyah.com,7間,NT$2000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新棋大旅社,高雄市鳳山區錦田路226號,07-8217407,-,14間,NT$600-600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金堡旅店,高雄市三民區港東里南華路224號1-6樓,07-2356677,-,45間,NT$5000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
道時尚悠然山莊,高雄市六龜區新發里和平路130-5號,07-6791003,-,5間,NT$1200-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金建商務飯店,高雄市小港區飛機路459號2-9樓,07-8021655,http://www.gj-hotel.com.tw/,47間,NT$1800-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
妞妞與夢卡溫泉民宿,高雄市六龜區寶來里中正路16號,07-6881725,-,5間,NT$4700-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鶴宮寓,高雄市新興區中正四路41號2~4樓,07-2011988,https://hokhouse.com/,15間,NT$550-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
楓墅汽車商務旅館,高雄市岡山區本洲里本工三路1號,07-6242255,-,25間,NT$480-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
長興大旅社,高雄市湖內區中正路二段551號,07-6900729,-,3間,NT$400-400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
亞泰賓館,高雄市楠梓區建楠路139號12樓,07-3533157,-,10間,NT$900-1400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
光華大旅社,高雄市岡山區嘉新西路75號,07-6217635,-,15間,NT$1200-1600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
龍陽旅舘,高雄市楠梓區楠都東街116號1-7樓,07-3512633,-,34間,NT$900-1000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
慕夏Motel,高雄市苓雅區身修路2號,07-7171668,-,24間,NT$2800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
泓揚精緻商旅,高雄市新興區七賢二路74號5、6、10樓,07-2855696,-,30間,NT$6160-9240(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
華納不只是旅館-自立店,高雄市三民區自立一路323號,07-3123222,-,15間,NT$3600-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新光商務旅館,高雄市路竹區文化路157號4樓,07-6076777,-,7間,NT$1300-1300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
永美旅社,高雄市橋頭區橋頭里站前街16號,07-6113558,-,6間,NT$450-450(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
城都大旅社,高雄市左營區左營大路442巷8號,07-5815066,-,20間,NT$500-1000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
秝芯旅店,高雄市前金區新盛一街55號,07-2877766,-,49間,NT$6160-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
仁龍商務旅館,高雄市仁武區京吉二路171號2樓,07-3730337,-,6間,NT$1200-1200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
發拉斯民宿,高雄市那瑪夏區民生里大光巷209號,07-6701538,-,3間,NT$1500-1500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
梅礦民宿,高雄市六龜區寶來里竹林路65-31號,07-6883330,-,4間,NT$2600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
歐閣精品旅館,高雄市苓雅區英明路268號,07-7247890,-,33間,NT$2100-5700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
假期汽車旅館,高雄市大社區保舍里保舍甲路98號,07-3523333,-,26間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
高源大旅社,高雄市三民區南華路225號,07-2357101,-,20間,NT$500-800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
種子商旅,高雄市苓雅區光華一路148之42號,07-7240011,-,30間,NT$3300-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
嘉一大旅社,高雄市林園區文賢里康樂街39號,07-6412042,-,7間,NT$350-350(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
日宏大旅社,高雄市前鎮區天后街13號1-3樓,07-8316709,-,6間,NT$400-400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
中正湖民宿,高雄市美濃區福美路30號,07-6812736,-,5間,NT$1800-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藝宿家客棧,高雄市新興區自立一路66之6號5樓,07-2850995,-,22間,NT$3980-9680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
花鄉戀館-大昌店,高雄市三民區皓東路78號,07-3816800,-,23間,NT$5800-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
吉梅雅舍民宿,高雄市阿蓮區復安里復安32-7號,07-3867214,-,1間,NT$500-500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
康橋商旅-高雄-覺民館,高雄市三民區覺民路291號,07-3903377,http://www.kindness-hotel.com.tw/location-kaohsiung-juemin,127間,NT$6720-12480(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美濃能量莊園,高雄市美濃區清水里南中街3-3號,07-6830813,-,5間,NT$3000-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
萬美賓館,高雄市左營區左營大路14-9號,07-5825888,-,16間,NT$600-800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美濃情休閒觀光民宿,高雄市美濃區祿興里上竹圍14號,07-6813351,-,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金都旅社,高雄市三民區河北二路55號,07-2873161,-,15間,NT$300-300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美麗道商旅,高雄市新興區中正三路99-2號,07-2161999,-,21間,NT$1200-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
明山莊,高雄市大樹區三和里三和路120-1號,07-6563891,-,5間,NT$5800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
高興大旅社,高雄市鳳山區五甲一路37號,07-7463232,https://taiwanstay.net.tw/room/8550,12間,NT$400-400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
紅舍客棧旅店,高雄市前鎮區林森三路94號5-9樓,07-3386555,-,46間,NT$4380-4680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
亞力民宿,高雄市桃源區建山巷86-2號,07-6882042,-,4間,NT$1800-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藍海旅館,高雄市新興區民主橫路11號1至3樓,07-2855568,-,13間,NT$600-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
明誠日光精品旅館,高雄市鼓山區龍勝路318號,07-5552366,-,36間,NT$2600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
函館汽車旅館,高雄市左營區崇德路156號1-2樓,07-3490000,-,35間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宗山旅社,高雄市六龜區義寶里太平路60號,07-6892777,-,14間,NT$600-1000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九福大飯店,高雄市新興區民主路16號1-8樓,07-2872131,http://www.everluckhotel.com.tw,130間,NT$4620-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3
小承輕旅,高雄市新興區中山一路145號1至4樓,07-2881212,-,42間,NT$600-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
華納不只是旅館-熱河店,高雄市三民區熱河二街222號,07-3123222,-,33間,NT$3600-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
安迪旅館,高雄市大寮區周廣街5號,07-7882933,-,18間,NT$1800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
龍華旅館,高雄市旗山區花旗二路300巷2號,07-6622018,-,72間,NT$2800-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
一家人本舖,高雄市桃源區寶山里7鄰寶山巷88之6號,07-6892007,-,5間,NT$1800-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大成旅社,高雄市大樹區檨子腳里中興北路90號,0915-796211,-,10間,NT$500-500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
上陞商務旅館,高雄市三民區南華路231號,07-2380116,-,46間,NT$3000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
御宿行旅雄中館,高雄市三民區建國三路44號2-11樓,07-2240022,-,118間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
都會HOTELdùa,"高雄市新興區林森一路165號1,5-14樓",07-2722999,http://www.hoteldua.com,145間,NT$12000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
湖畔汽車旅館,高雄市鳥松區鳥松里忠孝路21號,07-7352988,-,27間,NT$3280-3280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
木森林香草民宿,高雄市六龜區興龍里舊潭21-1號,"07-6895866,6895021",-,1間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
歐美商務汽車旅館,高雄市湖內區葉厝里湖中路460巷26號,07-6998178,-,27間,NT$1680-6180(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新世代精品商務旅店,高雄市苓雅區三多四路63號14樓之2,07-2693322,http://www.new2693322.com.tw,71間,NT$4580-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
八五亞太旅店,高雄市苓雅區三多四路63號17樓之2、之3,0930-056780,-,24間,NT$800-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
華城大旅社,高雄市楠梓區加昌路273-2號,07-3612670,-,24間,NT$700-700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
東明旅館,高雄市六龜區義寶里太平路26號,07-6891001,-,12間,NT$500-1200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麗莎旅舘,高雄市鳳山區鳳頂路547號,07-7553999,-,58間,NT$1680-3280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
世奇商旅,高雄市左營區裕誠路450號,07-8025566,-,10間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘑菇屋民宿,高雄市六龜區大津1-2號,07-7323856,-,1間,NT$18500-18500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大鳳商務旅館,高雄市大寮區鳳林三路357號3樓,07-7818822,-,1間,NT$1200-1200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
瑞城別館,高雄市三民區建國三路36號,07-2865761,-,42間,NT$1880-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
凱羅藝術大飯店,高雄市三民區天祥一路68號1-7樓,07-3475800,http://www.karo.com.tw,60間,NT$3900-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
威尼斯汽車旅館,高雄市苓雅區學源街40號,07-9665858,-,28間,NT$1680-4480(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
日景園,高雄市六龜區文武里光明巷37-1號,07-6891317,-,5間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
印水涵汽車旅館,高雄市湖內區湖中路165號,07-6998800,-,31間,NT$9960-9960(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
永富大旅社,高雄市鳳山區忠義街14號,07-7463413,-,14間,NT$500-500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鴻來商務旅館,高雄市三民區河北二路100號6樓,07-2852526,-,27間,NT$1000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
假期旅店,高雄市新興區中正四路72號,07-2887751,-,46間,NT$1980-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
星行旅,高雄市新興區六合一路182號2至4樓,07-2363555,-,17間,NT$4800-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
太陽旅館,高雄市岡山區中山北路26號5~7樓,07-6235280,-,48間,NT$700-1300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
康橋商旅一高雄站前館,高雄市三民區建國二路295號1、2、4至11樓,07-2386677,http://www.kindness-hotel.com.tw,127間,NT$5760-12480(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
璟宸商務旅館,高雄市楠梓區隆昌里軍校路800號8樓,07-3651333,-,23間,NT$1060-1700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
西子灣汽車旅館,高雄市鳳山區和平路36號,07-7482220,-,21間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
中和旅社,高雄市三民區建國三路41號,07-2863436,-,20間,NT$500-500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
天闊綠大地,高雄市六龜區新發里新開62-10號,07-6791155,-,5間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
凱麗賓館,高雄市岡山區民有路1號9-12樓,07-6232563-5,-,23間,NT$1330-1330(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
華宏大飯店,高雄市三民區建國二路243號,07-2375523,-,41間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
濱線,高雄市鼓山區麗雄街66號,07-5331242,-,5間,NT$800-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
華大大飯店,高雄市新興區六合一路158號7至8樓,07-2352352,-,21間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
布農星宿民宿,高雄市桃源區寶山里寶山巷19-8號,07-7352259,-,5間,NT$6500-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山水炎民宿,高雄市六龜區中興里尾庄55之2號,07-6895257,-,5間,NT$1800-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美麗島庭園旅宿,高雄市新興區六合一路158號4樓,07-2367996,-,14間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鈺陽鴻旅館,高雄市三民區建國三路185號1至9樓,07-2865151,-,72間,NT$800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
高雄統茂松柏大飯店,"高雄市新興區和平一路219號1,3,4,7-11樓",07-2232251,http://www.evergreen-hotel.com.tw,191間,NT$3080-6380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3
美王大飯店,高雄市新興區八德二路94號,07-2885111,http://www.milordhotels.com/milordboutiquehotel/,63間,NT$3980-7980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
三多旅店-玫瑰青年館,高雄市苓雅區青年二路95號1-6樓,07-2691788,-,31間,NT$5520-5520(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藤枝民宿山莊,高雄市桃源區寶山里寶山巷146號,07-6895116,-,5間,NT$1600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
萬隆大旅社,高雄市左營區左營大路16號之2,07-5836741,-,17間,NT$700-700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
良辰吉時精品旅店,高雄市前金區六合二路160號7樓,07-2411777,https://www.taiwanstay.net.tw/tourism_web/index.php,15間,NT$800-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
芳賓大旅社,高雄市三民區河北二路2號,07-2883181,-,12間,NT$500-800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
獅子王商務旅館,高雄市前金區允文街65號,07-215-9599,-,35間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
弘州商務旅館,高雄市林園區東林西路105巷11號,07-6438889,-,10間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
佛光山大旅社,高雄市大樹區興田里興田路116-2號,07-6563577,-,11間,NT$600-600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
心園旅社,高雄市湖內區湖內里中山路一段59號,07-6938352,-,6間,NT$500-500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
康橋商旅-三多商圈館,高雄市苓雅區林森二路10號,07-5379800,http://www.kindness-hotel.com.tw,108間,NT$1780-10350(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
南海大飯店,高雄市前金區新盛一街10號,07-2870191,-,56間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
康橋商旅-後驛九如館,高雄市三民區九如二路339號3~11樓,07-3153366,https://www.kindness-hotel.com.tw/location-kaohsiung-jiuru,98間,NT$5060-8510(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大明大旅社,高雄市鳳山區海洋一路40號,07-7658999,-,6間,NT$400-400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麗都大旅社,高雄市鳳山區五甲一路86號,07-7465026,-,20間,NT$600-600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
富賓大旅社,高雄市湖內區湖內里中山路一段62號,07-6932463,-,11間,NT$500-500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
春吉大旅社,高雄市旗山區復新東街6號,07-6613816,-,24間,NT$500-500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旅捷商務旅館,高雄市苓雅區三多四路63號17樓之5,0932-551620,-,24間,NT$1980-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
首福大飯店,高雄市新興區民主路12號,07-2870151,-,98間,NT$6600-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3
適達星旅店,"高雄市新興區南華橫一路14號1樓,夾層,2樓",07-2352687,-,4間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
勝吉旅社,高雄市阿蓮區峰山里峰南路5號,07-6313937,-,5間,NT$600-800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
康橋商旅-城市之星-漢神館,高雄市前金區中華四路290號,07-2815566,http://hanshen.kindness-hotel.com.tw/index.php,43間,NT$5405-7705(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大樹旅社,高雄市大樹區檨子腳里中興北路88號,07-6512105,-,7間,NT$600-600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
達妮芙民宿,高雄市桃源區拉芙蘭路20號,07-6866112,https://tanivu.ego.tw/,4間,NT$400-1500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
湖美茵/快樂/天然,高雄市美濃區中山路2段782巷52號,07-6817828,-,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
東豐棧之建業客棧一館,高雄市左營區建業新村13號,06-2005579,-,7間,NT$3500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
J.S23,高雄市楠梓區新昌街10巷15弄23號,0985-309531,-,5間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
海軍官邸四號院,高雄市左營區建業新村4號,0929-071789,-,4間,NT$4600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
海軍官邸三號院,高雄市左營區建業新村3號,0929-969789,-,4間,NT$4600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
頭等艙飯店─站前館,高雄市三民區建國三路33號,07-2853888,http://www.airlineinn.com,134間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
春綠民宿,高雄市美濃區中壇里五福街95號,07-6831111,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鳳山79背包客,高雄市鳳山區黃埔新村東一巷79號,0905-198074,-,4間,NT$3980-6580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
名美商務旅館,高雄市三民區高雄市三民區建國二路255號7~8樓,07-2351488,-,17間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
香蕉與黑膠三合院,高雄市美濃區興隆一街112巷34號,07-6819882,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
繽紛樂旅店,高雄市苓雅區三多四路63號7樓之7,0968-223000,http://colorfuninn.win/,14間,NT$3800-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
左眷雅居9號館,高雄市左營區建業新村9號,0932-817607,-,3間,NT$1000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
靉嗨三多行旅,高雄市苓雅區林森二路84-2號3-8樓,07-3301117,-,42間,NT$4000-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2
美麗時光,高雄市左營區建業新村1號,0921-336461,-,3間,NT$1200-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
左眷雅居10號館,高雄市左營區建業新村10號,0956-083323,-,4間,NT$1000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
敲敲門青旅,高雄市三民區察哈爾二街7巷8號,0956-338760,https://www.facebook.com/knockknockhostel/?epa=SEARCH_BOX,3間,NT$15000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
