旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
上格大飯店,新北市三重區集成路11號,02-29775678,-,60間,NT$18800-18800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭竹大飯店,新北市板橋區東門街13及15號,02-29680186,http://lanzhu-hotel.emmm.tw/?ptype=info,40間,NT$1250-1550(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
四個孩子民宿,新北市三芝區茂長里芝柏路85號,0989-121310,-,3間,NT$1600-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
迦南民宿,新北市瑞芳區汽車路48號,0932-305216,http://juifang.mmweb.tw/?mobile=n,1間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幸福棧,新北市瑞芳區山尖路173號,09-08830173,-,5間,NT$3680-4480(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
昇園賓館,新北市樹林區鎮前街3之4號5樓,02-26810868,-,20間,NT$1000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
千嘉旅店,新北市板橋區館前西路139號8樓,02-29695066,-,20間,NT$1400-1400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
杉夏民宿,新北市三芝區古庄里5鄰四棧橋36之1號,02-26366668,-,5間,NT$2700-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
木質元素民宿,新北市瑞芳區五號路47號,0978-908252,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
慢慢民宿,新北市瑞芳區基山街267號,02-24977466,-,3間,NT$2800-3400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
可洛可呆民宿,新北市三芝區茂長里9鄰聽濤街5號,02-26363466,-,2間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
街角十二民宿,新北市金山區金包里街12號,0988-052519,-,5間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份惠風民宿,新北市瑞芳區街頂巷41號,09-87235172,-,2間,NT$1700-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
十分幸福民宿,新北市平溪區十分街273之6號,02-24958046,-,4間,NT$6160-6160(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山海觀民宿,新北市瑞芳區基山街217號,02-24971568,http://www.jiufenhotel.com,5間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
烏來輕井澤溫泉旅館,新北市烏來區烏來街6號,02-26616425,https://www.facebook.com/wulairesort/,16間,NT$8800-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雙溪藝術的家~自然山舍民宿,新北市雙溪區四分子3之1號,02-24930000,-,5間,NT$2800-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
香格里拉汽車旅館,新北市中和區中正路637巷52弄12號,02-82213666,-,49間,NT$2600-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
陽光味宿民宿,新北市瑞芳區豎崎路56號,02-24970956,-,3間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新五福旅社,新北市淡水區中山路95巷18號2至4樓,02-26211719,-,13間,NT$800-1200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
櫻花村民宿,新北市三芝區聽濤街23號,02-26369333,-,2間,NT$3000-4100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雲雲山頂民宿,新北市萬里區太和7之10號,02-24929360,-,4間,NT$18000-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
華春林賓館,新北市三重區重新路3段180號1至5樓,02-29769825,http://huachunlin-hotel.emmm.tw/,22間,NT$700-2180(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
石山水禪民宿,新北市瑞芳區山尖路54號,02-24961096,-,5間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雲在山房民宿,新北市瑞芳區汽車路59號,02-24977041,-,2間,NT$3200-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
三重旅社,新北市三重區正義北路291號2至4樓,02-29832588,-,20間,NT$600-600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大埔硫磺溫泉商務旅舘,新北市萬里區萬里加投205-5號2樓,02-24986333,-,11間,NT$2980-9130(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份小町民宿,新北市瑞芳區崙頂路70號,02-24976402,-,4間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
紅浮浮逸旅館,新北市永和區中山路1段331號B1-6樓,02-32330100,https://www.fooyee.com.tw,37間,NT$1680-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
板橋王旅館,新北市板橋區南門街61號13樓,02-29662670,-,31間,NT$2500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
緣憶民宿,新北市瑞芳區烏勢巷52號,02-24062081,-,5間,NT$1600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
內心農場民宿,新北市新店區雙坑里12鄰雙峰路168號,02-22174422,-,4間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份黃金屋,新北市瑞芳區輕便路292號,02-24972753,-,2間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
皇品時尚旅店,新北市板橋區民族路34巷13號1至5樓,02-89648787,-,20間,NT$4700-4700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
華園旅社,新北市三重區正義北路8號2至4樓,02-29714231,-,22間,NT$800-800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
日皇民宿,新北市萬里區萬里加投35之3號,02-24082669,-,4間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份高媽媽民宿,新北市瑞芳區汽車路7之5號,02-24971680,http://kaomama.mmweb.tw/,5間,NT$1900-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份風箏博物館民宿,新北市瑞芳區坑尾巷20號,02-24967709,http://www.cfkite.com.tw/,14間,NT$2000-5700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
林園村莊民宿,新北市瑞芳區佛堂巷62號,02-24960575,-,3間,NT$1500-1500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
中信旅店,新北市永和區竹林路41號7至9樓,02-89250688,-,27間,NT$1380-1880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幸福王國溫馨民宿,新北市三芝區觀海街2號,02-26360458,-,1間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旅居文旅-板橋驛站1館,新北市板橋區南雅東路46號,02-89682228,https://www.hubhotel.com.tw/banqiao-inn/,24間,NT$1000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
閒情民宿,新北市瑞芳區佛堂巷5號,02-24970685,-,1間,NT$8200-8200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雅都旅社,新北市板橋區中興路5號2至3樓,02-29682345,-,14間,NT$6980-6980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
允誠民宿,新北市瑞芳區烏勢巷60之1號,0920-365366,-,3間,NT$1200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
正點旅店,"新北市板橋區文化路1段55號1至4樓,57號3樓,59號3樓",02-29684152,-,23間,NT$2980-2980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新園旅社,新北市三重區重新路5段592號3至4樓,02-22782137,-,13間,NT$700-700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美麗海精品汽車旅館,新北市新莊區新北大道二段231號,02-85225050,-,46間,NT$11180-11180(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
極品旅館,新北市新莊區新莊路757號,02-22085518,http://jipinhotel.com/,10間,NT$4980-4980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
喬太商務旅館,新北市板橋區中山路2段359及361號10至12樓,02-29645353,-,22間,NT$1100-1100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
景安精品旅館,新北市中和區明禮街32號2至9樓,02-22438989,-,39間,NT$3250-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
張醫師的家民宿,新北市金山區中信南路2巷11號,02-27227768,-,5間,NT$3600-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
長虹民宿,新北市瑞芳區街頂巷87號,02-24960301,-,1間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
明園賓館,新北市樹林區博愛街6號4樓,02-26835057,-,34間,NT$900-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
黃玉民宿,新北市金山區月眉5之7號,0937-056209,-,5間,NT$3800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
白水世界民宿,新北市烏來區環山路112號1樓,02-26616720,-,5間,NT$4000-5250(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美芙精品旅館,新北市中和區中正路1184號,02-22232399,http://mihomotel.jthotel.com.tw/jt-hotel/front/bin/home.phtml,57間,NT$3980-4980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新加州景觀旅館,新北市新店區北新路1段1號,02-29161717,http://www.new-california.com.tw/,34間,NT$3800-5630(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份貓窩民宿,新北市瑞芳區輕便路58號,0903-580549,-,2間,NT$600-1388(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份愛琴海民宿,新北市瑞芳區汽車路79之1號,02-24062220,-,2間,NT$3400-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新芝蘭民宿,新北市三芝區蕃社后41之5號,02-26368822,-,4間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
巧苑民宿,新北市瑞芳區佛堂巷43號,09-32390427,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鄭家賞海樓民宿,新北市瑞芳區中山巷8號,02-24976883,-,5間,NT$1300-2100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
土城飯店,"新北市土城區中央路2段223之4號1至2樓,223之5號3至5樓",02-82612928,-,19間,NT$1380-2280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
悅榕汽車旅館,新北市板橋區縣民大道1段146號2至3樓(1樓門廳),02-89516333,-,40間,NT$3500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新都大旅社,新北市板橋區南雅南路1段103號,02-29689193,-,15間,NT$700-1200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水映藍天民宿,新北市瑞芳區坑尾巷23號,02-24967107,-,1間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠映旅舍,新北市三重區正義北路68號12樓,02-29850719,-,20間,NT$1280-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
萬熹大飯店,新北市淡水區中正東路35號2至6樓(1樓門廳）,02-26213281,http://www.hotel-solar.com.tw,74間,NT$3000-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雅緹汽車旅館,新北市新莊區復興路3段8號,02-22761818,-,40間,NT$5900-5900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
老農夫民宿,新北市雙溪區丁子蘭坑50號,02-24930266,-,5間,NT$1800-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份風之谷民宿,新北市瑞芳區石崁巷23號,0989-101369,http://www.fongigu.com,2間,NT$2500-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
府中棧精品商旅,新北市板橋區府中路9號及9號2至7樓,02-89698989,http://www.mrthotel.com.tw/,47間,NT$4300-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
印象旅社,新北市樹林區鎮前街3號4樓,02-26834727,-,17間,NT$1000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
溪隱之宿,新北市平溪區公園街15號,0932-326256,-,2間,NT$3600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
塔卡的家民宿,新北市三芝區芝柏五街18號,09-33203290,-,2間,NT$2000-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
悅客商務飯店,新北市板橋區三民路一段107號1-9樓,02-29648889,-,69間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
清芳民宿,新北市瑞芳區民生街30巷14號,02-24972075,https://www.facebook.com/JiufenAndRuifang,4間,NT$1950-2100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
澳底灣民宿,新北市貢寮區新港街31巷2號,02-24901513,-,3間,NT$1300-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
趣山上民宿,新北市汐止區汐平路2段92巷7號,02-26412459,-,5間,NT$3600-4100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
昇行旅,新北市永和區竹林路161號,02-89250161,-,10間,NT$600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宮賓大旅社,新北市板橋區南雅南路1段1巷25號2至4樓,02-29660889,-,20間,NT$450-800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
凱帝賓館,"新北市中和區景平路669號3樓-13至-27,4樓-5,-7,-8",02-22481998,-,31間,NT$1500-1500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
和風小築民宿,新北市瑞芳區基山街31巷28號,02-24960756,-,3間,NT$2200-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
迷你谷渡假民宿,新北市烏來區烏來里啦卡路20號,02-26616388,http://miniku.myweb.hinet.net/,3間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
熊旅溫泉飯店,新北市三峽區大德路213號,02-26739456,-,88間,NT$2960-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
龍海大飯店,新北市樹林區博愛街6號5樓,02-26813333,-,35間,NT$1000-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
樹屋民宿,新北市瑞芳區山尖路137號,02-24962675,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
平林休閒棧民宿,新北市雙溪區外平林37號,02-24934016,-,2間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
富裕自由旅店正義館,新北市三重區重新路2段68號9樓、70號9樓,02-89762100,http://www.hotelrf.com,15間,NT$8000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美莊旅社,"新北市板橋區東門街3,5號",02-29698225,-,29間,NT$1000-1600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份山城溫度民宿,新北市瑞芳區佛堂巷28號,0937-093724,-,1間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
板橋旅居文旅,新北市板橋區公園街16號1至6樓,02-29565888,https://www.hubhotel.com.tw/banqiao/,47間,NT$1200-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
嘉家旅店,新北市永和區福和路292號5樓(含5樓之1)至6樓及294號5至6樓,02-29297029,-,20間,NT$800-1380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
火車頭民宿,新北市淡水區中正路34之4號,02-26235991,-,4間,NT$3200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
聽風的歌,新北市瑞芳區崙頂路111號,02-24062277,-,5間,NT$6500-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
白沙灣濱海民宿,新北市石門區德茂里下員坑15之18號,02-26366757,-,4間,NT$8000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
瑞濱民宿,新北市瑞芳區瑞濱路阿美家園53號,02-24970622,-,2間,NT$1200-1200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
牡丹清境民宿,新北市雙溪區定福11號,02-24934901,http://peony.ppg.com.tw/,4間,NT$2100-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
北海道民宿,新北市平溪區白石腳1號,0963-309522,-,3間,NT$1500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
自由空間青年民宿,新北市瑞芳區中正路77號(第2層),0939-788892,-,1間,NT$16000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
萬里仙境溫泉會館,新北市萬里區萬里加投197-3號1-4樓,02-24082669,-,35間,NT$5280-5280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
白沙灣角民宿,新北市石門區下員坑15之10號,0926-611639,-,1間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
億苑賓館,新北市板橋區後菜園街35號,02-29654252,-,24間,NT$600-1600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛遛遛民宿,新北市淡水區幸福里14鄰仁愛街1巷8之1號,0903-494947,http://www.i66bnb.com/,5間,NT$2600-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幸福山行民宿,新北市平溪區靜安路2段274巷10號,02-24952728,-,4間,NT$5600-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份-山嶼海親子民宿,新北市瑞芳區汽車路80號,0907-862266,http://www.shanyuhai.tw/,5間,NT$7000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
日光涵館民宿,新北市瑞芳區基山街198及200號,0930-824391,-,1間,NT$4400-4400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
回家小旅店民宿,新北市瑞芳區基山街194號,0915-819855,-,3間,NT$2500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份seacafe民宿,新北市瑞芳區明里路166號,02-24961611,-,1間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藏愛旅店,新北市三重區成功路73巷6號,02-29788880,-,24間,NT$2860-2860(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
嫚嫚窩民宿,新北市瑞芳區逢甲路146號3樓,0935-146512,-,4間,NT$2800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
馨記旅館,新北市蘆洲區九芎街95號,02-28480296,-,26間,NT$1480-1480(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份山午輝明民宿,新北市瑞芳區汽車路35之1號,02-24976488,-,5間,NT$3300-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
正德居民宿,新北市三峽區有木里145號,0939-139079,-,2間,NT$4500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份寧靜海芳療民宿,新北市瑞芳區石埤巷12號,02-24061488,-,1間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美麗殿商旅,新北市板橋區府中路67號2樓、5至10樓,02-29698588,-,66間,NT$3600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
情人溫泉民宿,新北市烏來區烏來里溫泉街83號,02-26616181,-,2間,NT$1800-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
多桑的店民宿,新北市瑞芳區烏勢巷100號,02-24061681,-,5間,NT$3200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
嶺腳火車站民宿,新北市平溪區嶺腳寮27號,0989-939705,-,2間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
萬里情懷民宿,新北市萬里區萬里加投16之1號,02-24986611,-,5間,NT$4280-4280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夾腳拖的家山居民宿,新北市瑞芳區基山街247號,0905-570688,-,3間,NT$1800-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
香格里拉汽車旅館中和館,新北市中和區連城路469巷79弄25號,02-82213666,-,31間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
名華大旅社,新北市三重區福德北路53巷1號,02-29754816,-,28間,NT$800-800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
琚九屋民宿,新北市瑞芳區輕便路121號,090-8555958,-,5間,NT$4500-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
花菓山民宿,新北市石碇區烏塗里四分子8號,02-26925252,-,3間,NT$12000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
劉住春天民宿,新北市金山區名流路10巷11號,02-28838265,-,4間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幸福驛,新北市瑞芳區輕便路8號,0938-915670,-,3間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
散散步民宿,新北市瑞芳區洞頂路325號,0981-885933,-,1間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
華倫大旅社,新北市板橋區館前西路265巷3號,02-29689578,-,17間,NT$1200-1200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
天馬民宿,新北市瑞芳區新山路33號,02-24962055,-,1間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雲海雅筑,新北市瑞芳區烏勢巷124號,0928-545045,-,1間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
香香雙博士大旅社,新北市永和區竹林路73號5樓及8樓,02-89285168,-,46間,NT$880-1350(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
安逸民宿,新北市瑞芳區輕便路117號,02-24960967,-,5間,NT$1800-3100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
皇宮民宿,新北市平溪區白石腳5號,02-24952021,-,2間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
嘉年華汽車旅館,新北市蘆洲區集賢路385號(代表號),02-28475211,-,31間,NT$2900-2900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雲頂民宿,新北市烏來區西羅岸路45號,02-26617755,-,2間,NT$7300-7300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
品川商旅,新北市板橋區重慶路37之1號、37之1號2至6樓,02-29548166,-,62間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
玉山居,新北市鶯歌區文化路226巷4號,02-26780231,-,5間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金瓜石本山民宿,新北市瑞芳區銅山里祈堂路99號,0939-486307,-,1間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
安邑海海灣民宿,新北市三芝區北勢子45之15號2樓,0988-133054,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份藍山朝夏,新北市瑞芳區輕便路216之2號,0920-124861,-,1間,NT$3800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夢綺旅店,新北市板橋區西門街20號1至4樓,02-29600888,-,27間,NT$2400-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旅晨民宿,新北市烏來區烏來里14鄰西羅岸路37號,02-26616658,-,4間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
未央居景觀民宿,新北市瑞芳區輕便路1之1號,0932-684356,-,3間,NT$7000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宏仁旅店,新北市中和區景新街391號2至5樓,02-29449985,-,27間,NT$1980-2580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
快樂旅社,新北市新店區寶元路1段1號,02-29112077,-,12間,NT$1200-1600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美麗心精品汽車旅館,新北市新莊區新樹路242號,02-22051111,-,41間,NT$1280-13980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
慶都大旅社,新北市三重區重新路2段69及71號2樓,02-29712263,-,30間,NT$700-1200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
沃客商旅-正義館,"新北市三重區正義南路55號5樓,5樓-1,5樓-2,6樓,6樓-1至-8",02-29706005,-,98間,NT$8800-15800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金湯溫泉會館,新北市萬里區萬里區大鵬里萬里加投路197之5號2樓,02-24988788,http://www.jinspa.com.tw,10間,NT$3420-7700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份景棧民宿,新北市瑞芳區汽車路29號,02-24062173,-,5間,NT$1200-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
龍山旅社,新北市新店區光明街52號,02-29111800,-,24間,NT$1000-1000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
SINGLEINN單人房-台北館,新北市板橋區府後街6號3至6樓,02-29691777,http://www.singleinn.com.tw,151間,NT$2800-12900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
